[2025-02-03 15:03:39.996615] [0x0000007f988c6010] [MocapTag] [0x000071d2] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 15:03:53.853547] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5032] , 14.8524, 2.40317, -0.0985657, -1.10489, -0.893258, 0.0277632, -0.0110045, 0.448551, 0.468624, -0.49521, 0.0545307, 0, -0.328344, 0.895649, 
[2025-02-03 15:03:53.857403] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5034] , 14.8524, 2.40317, -0.0985657, -1.10489, -0.893258, 0.0277632, -0.0110045, 0.448551, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.860037] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5035] , 14.8524, 2.40317, -0.0985657, -1.10489, -0.893258, 0.0277632, -0.0110045, 0.448551, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.861894] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5036] , 14.8524, 2.40795, -0.103483, -1.10489, -0.891438, 0.0277751, -0.0122535, 0.452124, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.865583] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5038] , 14.8625, 2.40795, -0.103483, -1.10489, -0.891438, 0.0277751, -0.0122535, 0.452124, 0.478019, -0.491751, 0, 0.128579, -0.239861, 0.800574, 
[2025-02-03 15:03:53.867522] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5039] , 14.8625, 2.40795, -0.103483, -1.10489, -0.891438, 0.0277751, -0.0122535, 0.452124, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.869592] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5040] , 14.8625, 2.41231, -0.108733, -1.10448, -0.889357, 0.0276707, -0.0130953, 0.456187, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.873511] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5041] , 14.8725, 2.41231, -0.108733, -1.10448, -0.889357, 0.0276707, -0.0130953, 0.456187, 0.435997, -0.524959, 0.0412853, 0.116825, -0.157845, 0.913072, 
[2025-02-03 15:03:53.875797] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5043] , 14.8725, 2.41231, -0.108733, -1.10448, -0.889357, 0.0276707, -0.0130953, 0.456187, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.878598] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5044] , 14.8725, 2.41231, -0.108733, -1.10448, -0.889357, 0.0276707, -0.0130953, 0.456187, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.881472] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5045] , 14.8725, 2.41676, -0.113701, -1.10437, -0.887358, 0.0277823, -0.0142146, 0.460024, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.883712] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5046] , 14.8825, 2.41676, -0.113701, -1.10437, -0.887358, 0.0277823, -0.0142146, 0.460024, 0.444255, -0.496803, 0.010503, 0.104094, -0.225192, 0.864244, 
[2025-02-03 15:03:53.888163] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5048] , 14.8825, 2.41676, -0.113701, -1.10437, -0.887358, 0.0277823, -0.0142146, 0.460024, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.890679] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5049] , 14.8825, 2.42107, -0.118906, -1.10404, -0.885308, 0.0278693, -0.0148693, 0.463932, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.893752] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5050] , 14.8925, 2.42107, -0.118906, -1.10404, -0.885308, 0.0278693, -0.0148693, 0.463932, 0.431035, -0.520523, 0.0332287, 0.067687, -0.140066, 0.882232, 
[2025-02-03 15:03:53.896411] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5052] , 14.8925, 2.42107, -0.118906, -1.10404, -0.885308, 0.0278693, -0.0148693, 0.463932, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.898621] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5053] , 14.8925, 2.42107, -0.118906, -1.10404, -0.885308, 0.0278693, -0.0148693, 0.463932, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.900807] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5054] , 14.8925, 2.42522, -0.1239, -1.10388, -0.883211, 0.0278181, -0.0155164, 0.467892, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.905142] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5055] , 14.9024, 2.42522, -0.1239, -1.10388, -0.883211, 0.0278181, -0.0155164, 0.467892, 0.415549, -0.499373, 0.0161157, 0.0930309, -0.125527, 0.896829, 
[2025-02-03 15:03:53.907887] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5057] , 14.9024, 2.42522, -0.1239, -1.10388, -0.883211, 0.0278181, -0.0155164, 0.467892, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.910039] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5058] , 14.9024, 2.42962, -0.12911, -1.10357, -0.881295, 0.0283123, -0.0161699, 0.47144, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.912744] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5059] , 14.9024, 2.42962, -0.12911, -1.10357, -0.881295, 0.0283123, -0.0161699, 0.47144, 0.440172, -0.52103, 0.0306499, 0, -0.175832, 0.803715, 
[2025-02-03 15:03:53.916706] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5061] , 14.9125, 2.42962, -0.12911, -1.10357, -0.881295, 0.0283123, -0.0161699, 0.47144, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.917553] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5062] , 14.9125, 2.42962, -0.12911, -1.10357, -0.881295, 0.0283123, -0.0161699, 0.47144, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.920978] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5063] , 14.9125, 2.43384, -0.134288, -1.10324, -0.879247, 0.0293383, -0.015954, 0.475194, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.923803] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5064] , 14.9224, 2.43384, -0.134288, -1.10324, -0.879247, 0.0293383, -0.015954, 0.475194, 0.421553, -0.517756, 0.0334582, -0.177741, -0.074302, 0.849414, 
[2025-02-03 15:03:53.926164] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5066] , 14.9224, 2.43384, -0.134288, -1.10324, -0.879247, 0.0293383, -0.015954, 0.475194, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.929164] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5067] , 14.9224, 2.43384, -0.134288, -1.10324, -0.879247, 0.0293383, -0.015954, 0.475194, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.936233] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5069] , 14.9324, 2.4379, -0.13943, -1.10312, -0.877239, 0.0293967, -0.0168557, 0.478856, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.936883] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5070] , 14.9324, 2.4379, -0.13943, -1.10312, -0.877239, 0.0293967, -0.0168557, 0.478856, 0.406316, -0.514269, 0.0116807, 0.0994444, -0.179152, 0.835437, 
[2025-02-03 15:03:53.938545] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5071] , 14.9324, 2.4379, -0.13943, -1.10312, -0.877239, 0.0293967, -0.0168557, 0.478856, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.940847] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5072] , 14.9324, 2.44189, -0.144699, -1.10287, -0.875119, 0.030083, -0.0168682, 0.482677, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.943677] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5073] , 14.9424, 2.44189, -0.144699, -1.10287, -0.875119, 0.030083, -0.0168682, 0.482677, 0.398437, -0.526896, 0.0247155, -0.0939608, -0.083911, 0.870228, 
[2025-02-03 15:03:53.945884] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5075] , 14.9424, 2.44189, -0.144699, -1.10287, -0.875119, 0.030083, -0.0168682, 0.482677, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.948399] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5076] , 14.9424, 2.44189, -0.144699, -1.10287, -0.875119, 0.030083, -0.0168682, 0.482677, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.951748] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5077] , 14.9424, 2.44578, -0.149811, -1.10279, -0.873012, 0.0303522, -0.0174616, 0.486439, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.954658] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5078] , 14.9525, 2.44578, -0.149811, -1.10279, -0.873012, 0.0303522, -0.0174616, 0.486439, 0.388909, -0.511211, 0.0080116, 0.0358582, -0.145585, 0.861311, 
[2025-02-03 15:03:53.957100] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5080] , 14.9525, 2.44578, -0.149811, -1.10279, -0.873012, 0.0303522, -0.0174616, 0.486439, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.960728] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5081] , 14.9525, 2.44578, -0.149811, -1.10279, -0.873012, 0.0303522, -0.0174616, 0.486439, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.962033] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5082] , 14.9525, 2.44964, -0.155168, -1.10261, -0.870803, 0.030968, -0.0175305, 0.490343, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.966599] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5084] , 14.9624, 2.44964, -0.155168, -1.10261, -0.870803, 0.030968, -0.0175305, 0.490343, 0.386684, -0.535638, 0.0179516, -0.0738382, -0.0885274, 0.893831, 
[2025-02-03 15:03:53.969259] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5085] , 14.9624, 2.44964, -0.155168, -1.10261, -0.870803, 0.030968, -0.0175305, 0.490343, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.971626] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5086] , 14.9624, 2.45339, -0.160404, -1.10245, -0.868639, 0.0319615, -0.0173827, 0.494108, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.974353] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5087] , 14.9725, 2.45339, -0.160404, -1.10245, -0.868639, 0.0319615, -0.0173827, 0.494108, 0.37471, -0.523641, 0.0163642, -0.161219, -0.088397, 0.862372, 
[2025-02-03 15:03:53.977162] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5089] , 14.9725, 2.45339, -0.160404, -1.10245, -0.868639, 0.0319615, -0.0173827, 0.494108, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.981757] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5090] , 14.9725, 2.457, -0.165682, -1.10234, -0.866493, 0.0323383, -0.0176416, 0.497828, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.984522] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5091] , 14.9824, 2.457, -0.165682, -1.10234, -0.866493, 0.0323383, -0.0176416, 0.497828, 0.361253, -0.527757, 0.0108563, 0, -0.0988968, 0.857127, 
[2025-02-03 15:03:53.986860] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5093] , 14.9824, 2.457, -0.165682, -1.10234, -0.866493, 0.0323383, -0.0176416, 0.497828, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.989170] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5094] , 14.9824, 2.457, -0.165682, -1.10234, -0.866493, 0.0323383, -0.0176416, 0.497828, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.991514] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5095] , 14.9824, 2.46055, -0.171063, -1.10214, -0.86426, 0.0331603, -0.0172751, 0.501654, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:53.994347] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5096] , 14.9924, 2.46055, -0.171063, -1.10214, -0.86426, 0.0331603, -0.0172751, 0.501654, 0.355021, -0.538141, 0.0198653, -0.15142, -0.0360556, 0.881255, 
[2025-02-03 15:03:53.998526] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5098] , 14.9924, 2.46055, -0.171063, -1.10214, -0.86426, 0.0331603, -0.0172751, 0.501654, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.000926] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5099] , 14.9924, 2.46406, -0.176401, -1.10204, -0.86204, 0.0337647, -0.0172754, 0.50542, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.003685] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5100] , 15.0024, 2.46406, -0.176401, -1.10204, -0.86204, 0.0337647, -0.0172754, 0.50542, 0.350983, -0.533737, 0.0105118, -0.0768423, -0.0786118, 0.870824, 
[2025-02-03 15:03:54.006502] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5102] , 15.0024, 2.46406, -0.176401, -1.10204, -0.86204, 0.0337647, -0.0172754, 0.50542, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.009011] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5103] , 15.0024, 2.46406, -0.176401, -1.10204, -0.86204, 0.0337647, -0.0172754, 0.50542, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.012415] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5104] , 15.0024, 2.46748, -0.18173, -1.10195, -0.859839, 0.0340895, -0.0174861, 0.509125, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.015814] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5106] , 15.0125, 2.46748, -0.18173, -1.10195, -0.859839, 0.0340895, -0.0174861, 0.509125, 0.34151, -0.532984, 0.00889662, 0, -0.0869058, 0.860572, 
[2025-02-03 15:03:54.017492] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5107] , 15.0125, 2.46748, -0.18173, -1.10195, -0.859839, 0.0340895, -0.0174861, 0.509125, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.020184] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5108] , 15.0125, 2.47083, -0.187133, -1.10185, -0.857557, 0.0346366, -0.0174297, 0.512925, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.022965] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5109] , 15.0225, 2.47083, -0.187133, -1.10185, -0.857557, 0.0346366, -0.0174297, 0.512925, 0.334873, -0.540282, 0.00973763, -0.0711679, -0.0645161, 0.883448, 
[2025-02-03 15:03:54.027238] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5111] , 15.0225, 2.47083, -0.187133, -1.10185, -0.857557, 0.0346366, -0.0174297, 0.512925, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.028990] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5112] , 15.0225, 2.47404, -0.192614, -1.10179, -0.855193, 0.0349916, -0.0176079, 0.516827, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.032457] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5113] , 15.0225, 2.47404, -0.192614, -1.10179, -0.855193, 0.0349916, -0.0176079, 0.516827, 0.321548, -0.548087, 0.00599209, 0, -0.0861548, 0.910902, 
[2025-02-03 15:03:54.035117] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5114] , 15.0324, 2.47404, -0.192614, -1.10179, -0.855193, 0.0349916, -0.0176079, 0.516827, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.037458] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5116] , 15.0324, 2.47404, -0.192614, -1.10179, -0.855193, 0.0349916, -0.0176079, 0.516827, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.039875] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5117] , 15.0324, 2.4772, -0.197986, -1.10182, -0.852849, 0.0351247, -0.0182294, 0.520656, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.043678] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5118] , 15.0424, 2.4772, -0.197986, -1.10182, -0.852849, 0.0351247, -0.0182294, 0.520656, 0.315262, -0.537234, -0.00283007, 0.0717402, -0.138717, 0.898182, 
[2025-02-03 15:03:54.046411] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5120] , 15.0424, 2.4772, -0.197986, -1.10182, -0.852849, 0.0351247, -0.0182294, 0.520656, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.048876] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5121] , 15.0424, 2.4772, -0.197986, -1.10182, -0.852849, 0.0351247, -0.0182294, 0.520656, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.050870] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5122] , 15.0424, 2.48028, -0.20348, -1.10176, -0.85041, 0.0353663, -0.018653, 0.524598, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.053956] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5123] , 15.0524, 2.48028, -0.20348, -1.10176, -0.85041, 0.0353663, -0.018653, 0.524598, 0.308045, -0.549321, 0.0059089, 0, -0.116466, 0.926626, 
[2025-02-03 15:03:54.059878] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5125] , 15.0524, 2.48028, -0.20348, -1.10176, -0.85041, 0.0353663, -0.018653, 0.524598, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.060420] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5126] , 15.0524, 2.48329, -0.209068, -1.10178, -0.847908, 0.0353984, -0.0193169, 0.528608, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.064016] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5127] , 15.0624, 2.48329, -0.209068, -1.10178, -0.847908, 0.0353984, -0.0193169, 0.528608, 0.301742, -0.558783, -0.00202226, 0.0973225, -0.135335, 0.946748, 
[2025-02-03 15:03:54.066575] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5129] , 15.0624, 2.48329, -0.209068, -1.10178, -0.847908, 0.0353984, -0.0193169, 0.528608, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.068562] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5130] , 15.0624, 2.48329, -0.209068, -1.10178, -0.847908, 0.0353984, -0.0193169, 0.528608, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.072758] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5131] , 15.0624, 2.48612, -0.214514, -1.10161, -0.845398, 0.0354791, -0.0197248, 0.532592, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.075469] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5133] , 15.0725, 2.48612, -0.214514, -1.10161, -0.845398, 0.0354791, -0.0197248, 0.532592, 0.282347, -0.544623, 0.0172773, 0.0629187, -0.0963181, 0.94291, 
[2025-02-03 15:03:54.078163] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5134] , 15.0725, 2.48612, -0.214514, -1.10161, -0.845398, 0.0354791, -0.0197248, 0.532592, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.081806] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5135] , 15.0725, 2.48948, -0.220366, -1.10177, -0.842722, 0.0353742, -0.0208096, 0.536783, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.083411] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5136] , 15.0825, 2.48948, -0.220366, -1.10177, -0.842722, 0.0353742, -0.0208096, 0.536783, 0.336252, -0.585247, -0.0159102, 0.169683, -0.191256, 0.997686, 
[2025-02-03 15:03:54.086206] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5138] , 15.0825, 2.48948, -0.220366, -1.10177, -0.842722, 0.0353742, -0.0208096, 0.536783, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.089098] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5139] , 15.0825, 2.48948, -0.220366, -1.10177, -0.842722, 0.0353742, -0.0208096, 0.536783, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.092170] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5140] , 15.0825, 2.49225, -0.225974, -1.10191, -0.840127, 0.0347994, -0.0221793, 0.540817, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.094956] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5141] , 15.0925, 2.49225, -0.225974, -1.10191, -0.840127, 0.0347994, -0.0221793, 0.540817, 0.276915, -0.560817, -0.0139368, 0.280333, -0.186214, 0.967193, 
[2025-02-03 15:03:54.097709] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5143] , 15.0925, 2.49225, -0.225974, -1.10191, -0.840127, 0.0347994, -0.0221793, 0.540817, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.099241] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5144] , 15.0925, 2.49481, -0.231509, -1.10189, -0.837462, 0.0345999, -0.0233052, 0.544901, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.104829] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5145] , 15.1024, 2.49481, -0.231509, -1.10189, -0.837462, 0.0345999, -0.0233052, 0.544901, 0.256151, -0.553453, 0, 0.192976, -0.18398, 0.980306, 
[2025-02-03 15:03:54.107159] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5147] , 15.1024, 2.49481, -0.231509, -1.10189, -0.837462, 0.0345999, -0.0233052, 0.544901, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.109006] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5148] , 15.1024, 2.49725, -0.237077, -1.10173, -0.834699, 0.0347511, -0.024014, 0.549085, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.112877] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5149] , 15.1124, 2.49725, -0.237077, -1.10173, -0.834699, 0.0347511, -0.024014, 0.549085, 0.243665, -0.556801, 0.0164129, 0.0911951, -0.151455, 1.00482, 
[2025-02-03 15:03:54.115040] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5150] , 15.1124, 2.49725, -0.237077, -1.10173, -0.834699, 0.0347511, -0.024014, 0.549085, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.118952] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5152] , 15.1124, 2.49725, -0.237077, -1.10173, -0.834699, 0.0347511, -0.024014, 0.549085, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.122161] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5153] , 15.1124, 2.50006, -0.243941, -1.10309, -0.830112, 0.0366389, -0.028367, 0.555668, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.125069] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5154] , 15.1225, 2.50006, -0.243941, -1.10309, -0.830112, 0.0366389, -0.028367, 0.555668, 0.281128, -0.686383, -0.136602, 0.232291, -0.95954, 1.60074, 
[2025-02-03 15:03:54.127365] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5156] , 15.1225, 2.50006, -0.243941, -1.10309, -0.830112, 0.0366389, -0.028367, 0.555668, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.129883] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5157] , 15.1225, 2.50249, -0.249697, -1.1031, -0.82712, 0.0364629, -0.0299466, 0.560041, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.134888] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5158] , 15.1324, 2.50249, -0.249697, -1.1031, -0.82712, 0.0364629, -0.0299466, 0.560041, 0.242967, -0.575658, 0, 0.253248, -0.257679, 1.06865, 
[2025-02-03 15:03:54.137336] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5160] , 15.1324, 2.50249, -0.249697, -1.1031, -0.82712, 0.0364629, -0.0299466, 0.560041, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.140693] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5161] , 15.1324, 2.50473, -0.254994, -1.10338, -0.824487, 0.0360676, -0.0333731, 0.563744, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.142408] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5162] , 15.1324, 2.50473, -0.254994, -1.10338, -0.824487, 0.0360676, -0.0333731, 0.563744, 0.223937, -0.529619, -0.0280633, 0.493979, -0.534005, 0.926113, 
[2025-02-03 15:03:54.144912] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5163] , 15.1425, 2.50473, -0.254994, -1.10338, -0.824487, 0.0360676, -0.0333731, 0.563744, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.147384] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5165] , 15.1425, 2.50473, -0.254994, -1.10338, -0.824487, 0.0360676, -0.0333731, 0.563744, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.150506] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5166] , 15.1425, 2.50686, -0.260549, -1.1032, -0.821587, 0.0362654, -0.0348481, 0.56786, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.153322] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5167] , 15.1524, 2.50686, -0.260549, -1.1032, -0.821587, 0.0362654, -0.0348481, 0.56786, 0.212843, -0.555515, 0.0178197, 0.183749, -0.276468, 1.01407, 
[2025-02-03 15:03:54.156178] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5169] , 15.1524, 2.50686, -0.260549, -1.1032, -0.821587, 0.0362654, -0.0348481, 0.56786, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.158549] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5170] , 15.1524, 2.50686, -0.260549, -1.1032, -0.821587, 0.0362654, -0.0348481, 0.56786, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:54.160831] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [5171] , 15.1524, 2.50882, -0.265886, -1.10307, -0.818722, 0.0359384, -0.036875, 0.571877, 0, 0, 0, 0, 0, 0, 
