[2025-02-03 17:46:46.202679] [0x0000007fb948d010] [MocapTag] [0x0000550f] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 17:47:02.792357] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6364] , 16.7857, -0.0344983, -0.926474, -1.23785, 0.00173681, -0.120251, 0.109837, -0.986647, -3.25264, -0.136148, 0.200909, -0.340366, 0.612864, 0.189781, 
[2025-02-03 17:47:02.794861] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6365] , 16.7857, -0.0344983, -0.926474, -1.23785, 0.00173681, -0.120251, 0.109837, -0.986647, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.799340] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6367] , 16.7957, -0.067109, -0.927548, -1.23552, 0.000392985, -0.118465, 0.107638, -0.987107, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.802335] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6368] , 16.7957, -0.067109, -0.927548, -1.23552, 0.000392985, -0.118465, 0.107638, -0.987107, -3.26107, -0.107437, 0.232565, -0.434041, 0.381981, 0.17662, 
[2025-02-03 17:47:02.804688] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6369] , 16.7957, -0.067109, -0.927548, -1.23552, 0.000392985, -0.118465, 0.107638, -0.987107, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.807914] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6370] , 16.8057, -0.067109, -0.927548, -1.23552, 0.000392985, -0.118465, 0.107638, -0.987107, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.811297] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6372] , 16.8057, -0.0996384, -0.928493, -1.23338, -0.00128331, -0.115565, 0.104442, -0.987793, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.813708] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6373] , 16.8057, -0.0996384, -0.928493, -1.23338, -0.00128331, -0.115565, 0.104442, -0.987793, -3.25294, -0.0944595, 0.214271, -0.639915, 0.608319, 0.196481, 
[2025-02-03 17:47:02.816490] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6374] , 16.8157, -0.0996384, -0.928493, -1.23338, -0.00128331, -0.115565, 0.104442, -0.987793, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.819275] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6376] , 16.8157, -0.131848, -0.929418, -1.23159, -0.00313426, -0.110531, 0.100046, -0.988819, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.821895] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6377] , 16.8157, -0.131848, -0.929418, -1.23159, -0.00313426, -0.110531, 0.100046, -0.988819, -3.221, -0.0925121, 0.178831, -0.897908, 1.03378, 0.161624, 
[2025-02-03 17:47:02.824292] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6378] , 16.8157, -0.131848, -0.929418, -1.23159, -0.00313426, -0.110531, 0.100046, -0.988819, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.829019] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6380] , 16.8257, -0.131848, -0.929418, -1.23159, -0.00313426, -0.110531, 0.100046, -0.988819, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.831194] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6381] , 16.8257, -0.164699, -0.929787, -1.22874, -0.0040053, -0.109697, 0.0966768, -0.989244, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.833991] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6382] , 16.8257, -0.164699, -0.929787, -1.22874, -0.0040053, -0.109697, 0.0966768, -0.989244, -3.28503, -0.0369498, 0.284944, -0.676608, 0.174482, 0.0828981, 
[2025-02-03 17:47:02.836785] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6383] , 16.8356, -0.164699, -0.929787, -1.22874, -0.0040053, -0.109697, 0.0966768, -0.989244, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.840342] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6385] , 16.8356, -0.19729, -0.930292, -1.22641, -0.00536978, -0.106623, 0.0921201, -0.990008, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.843548] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6386] , 16.8356, -0.19729, -0.930292, -1.22641, -0.00536978, -0.106623, 0.0921201, -0.990008, -3.25916, -0.0505161, 0.233141, -0.924683, 0.627932, 0.112748, 
[2025-02-03 17:47:02.846479] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6387] , 16.8457, -0.19729, -0.930292, -1.22641, -0.00536978, -0.106623, 0.0921201, -0.990008, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.848857] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6389] , 16.8457, -0.229904, -0.930283, -1.2237, -0.0073545, -0.104371, 0.0865579, -0.990737, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.851734] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6390] , 16.8457, -0.229904, -0.930283, -1.2237, -0.0073545, -0.104371, 0.0865579, -0.990737, -3.26137, 0, 0.270464, -1.10989, 0.469165, 0.238657, 
[2025-02-03 17:47:02.854121] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6391] , 16.8457, -0.229904, -0.930283, -1.2237, -0.0073545, -0.104371, 0.0865579, -0.990737, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.858776] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6393] , 16.8556, -0.229904, -0.930283, -1.2237, -0.0073545, -0.104371, 0.0865579, -0.990737, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.861189] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6394] , 16.8556, -0.262633, -0.930388, -1.22066, -0.00869029, -0.104294, 0.08179, -0.99114, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.864155] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6395] , 16.8556, -0.262633, -0.930388, -1.22066, -0.00869029, -0.104294, 0.08179, -0.99114, -3.27291, -0.0105434, 0.303905, -0.945187, 0, 0.168109, 
[2025-02-03 17:47:02.866777] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6396] , 16.8656, -0.262633, -0.930388, -1.22066, -0.00869029, -0.104294, 0.08179, -0.99114, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.869268] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6398] , 16.8656, -0.295062, -0.930231, -1.21814, -0.0105056, -0.101224, 0.0753732, -0.991949, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.873712] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6399] , 16.8656, -0.295062, -0.930231, -1.21814, -0.0105056, -0.101224, 0.0753732, -0.991949, -3.24289, 0.0157495, 0.252888, -1.29187, 0.621046, 0.180769, 
[2025-02-03 17:47:02.876451] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6400] , 16.8757, -0.295062, -0.930231, -1.21814, -0.0105056, -0.101224, 0.0753732, -0.991949, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.879140] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6402] , 16.8757, -0.327625, -0.929976, -1.2154, -0.0122438, -0.0988845, 0.0687084, -0.992649, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.881866] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6403] , 16.8757, -0.327625, -0.929976, -1.2154, -0.0122438, -0.0988845, 0.0687084, -0.992649, -3.25634, 0.0255029, 0.273313, -1.33753, 0.469449, 0.179625, 
[2025-02-03 17:47:02.884362] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6404] , 16.8757, -0.327625, -0.929976, -1.2154, -0.0122438, -0.0988845, 0.0687084, -0.992649, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.888969] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6406] , 16.8857, -0.327625, -0.929976, -1.2154, -0.0122438, -0.0988845, 0.0687084, -0.992649, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.891314] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6407] , 16.8857, -0.360004, -0.92965, -1.21288, -0.0138312, -0.0959474, 0.0617284, -0.993374, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.894052] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6408] , 16.8857, -0.360004, -0.92965, -1.21288, -0.0138312, -0.0959474, 0.0617284, -0.993374, -3.23788, 0.0325053, 0.251985, -1.40724, 0.582512, 0.141168, 
[2025-02-03 17:47:02.896907] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6409] , 16.8957, -0.360004, -0.92965, -1.21288, -0.0138312, -0.0959474, 0.0617284, -0.993374, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.899393] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6411] , 16.8957, -0.392486, -0.929114, -1.21012, -0.015777, -0.0934031, 0.0545624, -0.994007, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.902164] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6412] , 16.8957, -0.392486, -0.929114, -1.21012, -0.015777, -0.0934031, 0.0545624, -0.994007, -3.24822, 0.0536185, 0.276337, -1.43423, 0.503914, 0.223565, 
[2025-02-03 17:47:02.906304] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6413] , 16.9057, -0.392486, -0.929114, -1.21012, -0.015777, -0.0934031, 0.0545624, -0.994007, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.908058] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6414] , 16.9057, -0.424917, -0.928556, -1.20744, -0.0176414, -0.0906903, 0.0475086, -0.994589, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.910806] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6416] , 16.9057, -0.424917, -0.928556, -1.20744, -0.0176414, -0.0906903, 0.0475086, -0.994589, -3.24305, 0.0558711, 0.268346, -1.41311, 0.533049, 0.21472, 
[2025-02-03 17:47:02.913299] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6417] , 16.9057, -0.424917, -0.928556, -1.20744, -0.0176414, -0.0906903, 0.0475086, -0.994589, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.916024] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6418] , 16.9157, -0.424917, -0.928556, -1.20744, -0.0176414, -0.0906903, 0.0475086, -0.994589, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.920397] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6420] , 16.9157, -0.457029, -0.928215, -1.2054, -0.0185179, -0.0870293, 0.0416415, -0.995163, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.923780] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6421] , 16.9157, -0.457029, -0.928215, -1.2054, -0.0185179, -0.0870293, 0.0416415, -0.995163, -3.21119, 0.0340096, 0.203326, -1.19531, 0.715922, 0, 
[2025-02-03 17:47:02.926624] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6422] , 16.9257, -0.457029, -0.928215, -1.2054, -0.0185179, -0.0870293, 0.0416415, -0.995163, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.929109] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6424] , 16.9257, -0.489378, -0.927511, -1.20242, -0.0207107, -0.0843574, 0.0343844, -0.995627, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.931722] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6425] , 16.9257, -0.489378, -0.927511, -1.20242, -0.0207107, -0.0843574, 0.0343844, -0.995627, -3.23492, 0.0704633, 0.298152, -1.4466, 0.51966, 0.294137, 
[2025-02-03 17:47:02.934162] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6426] , 16.9257, -0.489378, -0.927511, -1.20242, -0.0207107, -0.0843574, 0.0343844, -0.995627, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.939733] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6428] , 16.9356, -0.521556, -0.926653, -1.19969, -0.0228359, -0.0812975, 0.0277851, -0.996041, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.942210] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6429] , 16.9356, -0.521556, -0.926653, -1.19969, -0.0228359, -0.0812975, 0.0277851, -0.996041, -3.21781, 0.0857917, 0.272856, -1.317, 0.595054, 0.296283, 
[2025-02-03 17:47:02.944734] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6430] , 16.9356, -0.521556, -0.926653, -1.19969, -0.0228359, -0.0812975, 0.0277851, -0.996041, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.947563] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6431] , 16.9456, -0.521556, -0.926653, -1.19969, -0.0228359, -0.0812975, 0.0277851, -0.996041, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.950002] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6433] , 16.9456, -0.553501, -0.926228, -1.19694, -0.0232728, -0.0791253, 0.0216462, -0.996358, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.953260] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6434] , 16.9456, -0.553501, -0.926228, -1.19694, -0.0232728, -0.0791253, 0.0216462, -0.996358, -3.19453, 0.0425144, 0.274913, -1.24557, 0.406715, 0, 
[2025-02-03 17:47:02.956239] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6435] , 16.9556, -0.553501, -0.926228, -1.19694, -0.0232728, -0.0791253, 0.0216462, -0.996358, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.959953] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6437] , 16.9556, -0.586155, -0.925945, -1.19351, -0.026021, -0.0761073, 0.0149875, -0.996647, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.962675] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6438] , 16.9556, -0.586155, -0.925945, -1.19351, -0.026021, -0.0761073, 0.0149875, -0.996647, -3.26534, 0.0283008, 0.342796, -1.31869, 0.581141, 0.435781, 
[2025-02-03 17:47:02.965416] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6439] , 16.9556, -0.586155, -0.925945, -1.19351, -0.026021, -0.0761073, 0.0149875, -0.996647, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.967993] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6440] , 16.9657, -0.586155, -0.925945, -1.19351, -0.026021, -0.0761073, 0.0149875, -0.996647, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.970471] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6442] , 16.9657, -0.618221, -0.924916, -1.19074, -0.0286598, -0.0717649, 0.00957401, -0.996964, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.973388] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6443] , 16.9657, -0.618221, -0.924916, -1.19074, -0.0286598, -0.0717649, 0.00957401, -0.996964, -3.20664, 0.102923, 0.277713, -1.07889, 0.847089, 0.435424, 
[2025-02-03 17:47:02.976179] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6444] , 16.9757, -0.618221, -0.924916, -1.19074, -0.0286598, -0.0717649, 0.00957401, -0.996964, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.978774] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6446] , 16.9757, -0.649963, -0.92441, -1.18815, -0.0297577, -0.0687685, 0.00562969, -0.997173, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.983053] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6447] , 16.9757, -0.649963, -0.92441, -1.18815, -0.0297577, -0.0687685, 0.00562969, -0.997173, -3.17416, 0.0505882, 0.258547, -0.797868, 0.578886, 0.157166, 
[2025-02-03 17:47:02.985905] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6448] , 16.9757, -0.649963, -0.92441, -1.18815, -0.0297577, -0.0687685, 0.00562969, -0.997173, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.988395] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6449] , 16.9856, -0.681434, -0.924524, -1.18721, -0.0317339, -0.0556116, -0.000880794, -0.997948, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.991077] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6451] , 16.9856, -0.681434, -0.924524, -1.18721, -0.0317339, -0.0556116, -0.000880794, -0.997948, -3.14717, -0.0114604, 0.0945679, -1.36838, 2.59632, 0.294685, 
[2025-02-03 17:47:02.994378] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6452] , 16.9856, -0.681434, -0.924524, -1.18721, -0.0317339, -0.0556116, -0.000880794, -0.997948, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:02.998212] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6453] , 16.9956, -0.681434, -0.924524, -1.18721, -0.0317339, -0.0556116, -0.000880794, -0.997948, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.000692] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6455] , 16.9956, -0.713212, -0.923909, -1.18449, -0.0335009, -0.0514679, -0.00351141, -0.998106, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.003610] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6456] , 16.9956, -0.713212, -0.923909, -1.18449, -0.0335009, -0.0514679, -0.00351141, -0.998106, -3.17775, 0.0614911, 0.271284, 627.782, 0.81212, 0.324273, 
[2025-02-03 17:47:03.006651] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6457] , 17.0056, -0.713212, -0.923909, -1.18449, -0.0335009, -0.0514679, -0.00351141, -0.998106, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.009305] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6459] , 17.0056, -0.744772, -0.923331, -1.18175, -0.0352027, -0.0473826, -0.00507972, -0.998243, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.012007] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6460] , 17.0056, -0.744772, -0.923331, -1.18175, -0.0352027, -0.0473826, -0.00507972, -0.998243, -3.15603, 0.0578436, 0.274714, -0.325656, 0.805954, 0.325561, 
[2025-02-03 17:47:03.016336] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6461] , 17.0157, -0.744772, -0.923331, -1.18175, -0.0352027, -0.0473826, -0.00507972, -0.998243, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.017530] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6462] , 17.0157, -0.744772, -0.923331, -1.18175, -0.0352027, -0.0473826, -0.00507972, -0.998243, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.020158] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6464] , 17.0157, -0.776443, -0.922674, -1.17873, -0.0373385, -0.0431493, -0.00628316, -0.998351, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.022895] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6465] , 17.0157, -0.776443, -0.922674, -1.17873, -0.0373385, -0.0431493, -0.00628316, -0.998351, -3.16708, 0.0656439, 0.301954, -0.252199, 0.836534, 0.418472, 
[2025-02-03 17:47:03.025543] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6466] , 17.0157, -0.776443, -0.922674, -1.17873, -0.0373385, -0.0431493, -0.00628316, -0.998351, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.031472] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6468] , 17.0257, -0.80778, -0.92219, -1.17605, -0.0392188, -0.0385065, -0.00595434, -0.998471, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.032780] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6469] , 17.0257, -0.80778, -0.92219, -1.17605, -0.0392188, -0.0385065, -0.00595434, -0.998471, -3.13366, 0.048461, 0.267404, 0.0461578, 0.929464, 0.381351, 
[2025-02-03 17:47:03.035277] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6470] , 17.0257, -0.80778, -0.92219, -1.17605, -0.0392188, -0.0385065, -0.00595434, -0.998471, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.038399] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6471] , 17.0356, -0.839364, -0.921324, -1.17286, -0.0416883, -0.0358216, -0.0049604, -0.998476, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.040602] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6473] , 17.0356, -0.839364, -0.921324, -1.17286, -0.0416883, -0.0358216, -0.0049604, -0.998476, -3.15841, 0.0865602, 0.319126, 0.196004, 0.542986, 0.503254, 
[2025-02-03 17:47:03.043015] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6474] , 17.0356, -0.839364, -0.921324, -1.17286, -0.0416883, -0.0358216, -0.0049604, -0.998476, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.047394] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6475] , 17.0457, -0.839364, -0.921324, -1.17286, -0.0416883, -0.0358216, -0.0049604, -0.998476, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.049617] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6477] , 17.0457, -0.870048, -0.92101, -1.17033, -0.0425213, -0.0307724, -0.00248371, -0.998618, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.052380] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6478] , 17.0457, -0.870048, -0.92101, -1.17033, -0.0425213, -0.0307724, -0.00248371, -0.998618, -3.06843, 0.0314469, 0.253083, 0.458884, 1.02995, 0.183105, 
[2025-02-03 17:47:03.054918] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6479] , 17.0457, -0.870048, -0.92101, -1.17033, -0.0425213, -0.0307724, -0.00248371, -0.998618, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.057807] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6480] , 17.0557, -0.901111, -0.920936, -1.16819, -0.0447279, -0.0230053, 0.00113185, -0.998734, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.062471] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6482] , 17.0557, -0.901111, -0.920936, -1.16819, -0.0447279, -0.0230053, 0.00113185, -0.998734, -3.10632, 0.00737514, 0.214291, -627.651, 1.5843, 0.457215, 
[2025-02-03 17:47:03.064876] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6483] , 17.0557, -0.901111, -0.920936, -1.16819, -0.0447279, -0.0230053, 0.00113185, -0.998734, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.067394] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6484] , 17.0657, -0.901111, -0.920936, -1.16819, -0.0447279, -0.0230053, 0.00113185, -0.998734, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.070627] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6486] , 17.0657, -0.931881, -0.92053, -1.16561, -0.0466704, -0.0175894, 0.00532012, -0.998741, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.072575] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6487] , 17.0657, -0.931881, -0.92053, -1.16561, -0.0466704, -0.0175894, 0.00532012, -0.998741, -3.07695, 0.0406253, 0.257954, 0.795293, 1.12222, 0.39947, 
[2025-02-03 17:47:03.075685] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6488] , 17.0657, -0.931881, -0.92053, -1.16561, -0.0466704, -0.0175894, 0.00532012, -0.998741, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.079152] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6490] , 17.0757, -0.963325, -0.91873, -1.1644, -0.0464341, -0.0388903, 0.0178511, -0.998004, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.081896] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6491] , 17.0757, -0.963325, -0.91873, -1.1644, -0.0464341, -0.0388903, 0.0178511, -0.998004, -3.14445, 0.179947, 0.120748, 2.70903, -4.13958, 0.0881195, 
[2025-02-03 17:47:03.084148] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6492] , 17.0757, -0.963325, -0.91873, -1.1644, -0.0464341, -0.0388903, 0.0178511, -0.998004, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.087161] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6493] , 17.0857, -0.963325, -0.91873, -1.1644, -0.0464341, -0.0388903, 0.0178511, -0.998004, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.089811] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6495] , 17.0857, -0.993732, -0.918379, -1.16176, -0.0483603, -0.033179, 0.0233504, -0.998006, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.094149] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6496] , 17.0857, -0.993732, -0.918379, -1.16176, -0.0483603, -0.033179, 0.0233504, -0.998006, -3.04068, 0.0351711, 0.264399, 1.05731, 1.20299, 0.395274, 
[2025-02-03 17:47:03.096884] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6497] , 17.0957, -0.993732, -0.918379, -1.16176, -0.0483603, -0.033179, 0.0233504, -0.998006, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.099519] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6499] , 17.0957, -1.02365, -0.917914, -1.15914, -0.0495826, -0.0285191, 0.0296926, -0.997921, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.103824] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6500] , 17.0957, -1.02365, -0.917914, -1.15914, -0.0495826, -0.0285191, 0.0296926, -0.997921, -2.99218, 0.04642, 0.261858, 1.22807, 1.00094, 0.253391, 
[2025-02-03 17:47:03.104491] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6501] , 17.0957, -1.02365, -0.917914, -1.15914, -0.0495826, -0.0285191, 0.0296926, -0.997921, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:03.107712] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [6502] , 17.1057, -1.02365, -0.917914, -1.15914, -0.0495826, -0.0285191, 0.0296926, -0.997921, 0, 0, 0, 0, 0, 0, 
