[2024-07-23 13:58:09.584664] [0x0000007fa7966010] [MocapTag] [0x00003de4] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-23 13:58:09.912222] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [113] , 0.911635, 0.0189735, -0.249424, -0.174647, -0.999837, -0.00301854, -0.00840886, -0.0156854, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:09.914615] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [114] , 0.911635, 0.0189873, -0.249393, -0.174545, -0.999842, -0.00257142, -0.00845719, -0.0154131, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:09.917532] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [115] , 0.911635, 0.0189873, -0.249393, -0.174545, -0.999842, -0.00257142, -0.00845719, -0.0154131, 0, 0.00311635, 0.0102389, -0.0891209, 0, 0.0537515, 
[2024-07-23 13:58:09.920190] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [116] , 0.911635, 0.0189873, -0.249393, -0.174545, -0.999842, -0.00257142, -0.00845719, -0.0154131, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:09.922897] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [117] , 0.921614, 0.018973, -0.249331, -0.174557, -0.999837, -0.00280262, -0.00879184, -0.015528, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:09.927308] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [118] , 0.921614, 0.018973, -0.249331, -0.174557, -0.999837, -0.00280262, -0.00879184, -0.015528, 0, 0.00614669, 0, 0.0450134, -0.067698, 0, 
[2024-07-23 13:58:09.929835] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [119] , 0.921614, 0.018973, -0.249331, -0.174557, -0.999837, -0.00280262, -0.00879184, -0.015528, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:09.932379] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [120] , 0.931623, 0.0189615, -0.249422, -0.174637, -0.999837, -0.00302429, -0.00842463, -0.0156923, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:09.936280] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [121] , 0.931623, 0.0189615, -0.249422, -0.174637, -0.999837, -0.00302429, -0.00842463, -0.0156923, 0, -0.00910487, -0.00803739, 0.0451803, 0.072654, 0, 
[2024-07-23 13:58:09.937610] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [122] , 0.931623, 0.0189615, -0.249422, -0.174637, -0.999837, -0.00302429, -0.00842463, -0.0156923, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:09.940325] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [123] , 0.931623, 0.0189615, -0.249422, -0.174637, -0.999837, -0.00302429, -0.00842463, -0.0156923, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:09.943839] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [124] , 0.941632, 0.0189635, -0.249417, -0.174633, -0.999837, -0.00305599, -0.00844781, -0.0156824, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:09.946844] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [125] , 0.941632, 0.0189635, -0.249417, -0.174633, -0.999837, -0.00305599, -0.00844781, -0.0156824, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:09.950379] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [126] , 0.941632, 0.0189635, -0.249417, -0.174633, -0.999837, -0.00305599, -0.00844781, -0.0156824, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:09.952127] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [127] , 0.951637, 0.0189672, -0.249329, -0.174548, -0.999837, -0.00279897, -0.00881694, -0.0155343, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:09.955139] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [128] , 0.951637, 0.0189672, -0.249329, -0.174548, -0.999837, -0.00279897, -0.00881694, -0.0155343, 0, 0.00881068, 0.00849643, -0.0522852, -0.072936, 0, 
[2024-07-23 13:58:09.959144] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [129] , 0.951637, 0.0189672, -0.249329, -0.174548, -0.999837, -0.00279897, -0.00881694, -0.0155343, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:09.962392] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [130] , 0.961627, 0.0189617, -0.249416, -0.174622, -0.999836, -0.00304219, -0.0084375, -0.0157038, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:09.964661] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [131] , 0.961627, 0.0189617, -0.249416, -0.174622, -0.999836, -0.00304219, -0.0084375, -0.0157038, 0, -0.00870678, -0.00745882, 0.0495195, 0.0750273, 0, 
[2024-07-23 13:58:09.967130] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [132] , 0.961627, 0.0189617, -0.249416, -0.174622, -0.999836, -0.00304219, -0.0084375, -0.0157038, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:09.969845] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [133] , 0.961627, 0.0189617, -0.249416, -0.174622, -0.999836, -0.00304219, -0.0084375, -0.0157038, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:09.972541] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [134] , 0.971609, 0.0189868, -0.249393, -0.174525, -0.999842, -0.00255931, -0.00845348, -0.015429, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:09.975682] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [135] , 0.971609, 0.0189868, -0.249393, -0.174525, -0.999842, -0.00255931, -0.00845348, -0.015429, 0.00251067, 0.00228249, 0.00973043, -0.0961542, 0, 0.0541519, 
[2024-07-23 13:58:09.978288] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [136] , 0.971609, 0.0189868, -0.249393, -0.174525, -0.999842, -0.00255931, -0.00845348, -0.015429, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:09.980994] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [137] , 0.971609, 0.0189868, -0.249393, -0.174525, -0.999842, -0.00255931, -0.00845348, -0.015429, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:09.984408] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [138] , 0.981626, 0.0189684, -0.249325, -0.174547, -0.999836, -0.00280675, -0.00881378, -0.0155408, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:09.986516] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [139] , 0.981626, 0.0189684, -0.249325, -0.174547, -0.999836, -0.00280675, -0.00881378, -0.0155408, 0, 0.00676507, -0.00215964, 0.0481844, -0.0728771, 0, 
[2024-07-23 13:58:09.991003] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [140] , 0.981626, 0.0189684, -0.249325, -0.174547, -0.999836, -0.00280675, -0.00881378, -0.0155408, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:09.993671] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [141] , 0.991632, 0.0189734, -0.249416, -0.174634, -0.999837, -0.00302616, -0.00841997, -0.0156939, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:09.996507] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [142] , 0.991632, 0.0189734, -0.249416, -0.174634, -0.999837, -0.00302616, -0.00841997, -0.0156939, 0, -0.00904986, -0.00873559, 0.0448465, 0.0779862, 0, 
[2024-07-23 13:58:09.999038] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [143] , 0.991632, 0.0189734, -0.249416, -0.174634, -0.999837, -0.00302616, -0.00841997, -0.0156939, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.002144] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [144] , 1.00163, 0.0189754, -0.249414, -0.174632, -0.999837, -0.0030383, -0.00845574, -0.0156888, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.006177] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [145] , 1.00163, 0.0189754, -0.249414, -0.174632, -0.999837, -0.0030383, -0.00845574, -0.0156888, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.009221] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [146] , 1.00163, 0.0189754, -0.249414, -0.174632, -0.999837, -0.0030383, -0.00845574, -0.0156888, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.011862] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [147] , 1.00163, 0.0189772, -0.249412, -0.174638, -0.999837, -0.00303731, -0.00842872, -0.0156793, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.014681] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [148] , 1.01163, 0.0189772, -0.249412, -0.174638, -0.999837, -0.00303731, -0.00842872, -0.0156793, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.017279] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [149] , 1.01163, 0.0189772, -0.249412, -0.174638, -0.999837, -0.00303731, -0.00842872, -0.0156793, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.020242] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [150] , 1.01163, 0.0189772, -0.249412, -0.174638, -0.999837, -0.00303731, -0.00842872, -0.0156793, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.023386] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [151] , 1.02163, 0.0189768, -0.249322, -0.174559, -0.999837, -0.00281253, -0.00880821, -0.0155308, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.026529] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [152] , 1.02163, 0.0189768, -0.249322, -0.174559, -0.999837, -0.00281253, -0.00880821, -0.0155308, 0, 0.00902877, 0.00796838, -0.0458717, -0.0751082, 0, 
[2024-07-23 13:58:10.029101] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [153] , 1.02163, 0.0189768, -0.249322, -0.174559, -0.999837, -0.00281253, -0.00880821, -0.0155308, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.031715] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [154] , 1.02163, 0.0189755, -0.249323, -0.174557, -0.999837, -0.00280803, -0.00880223, -0.0155293, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.035263] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [155] , 1.03163, 0.0189755, -0.249323, -0.174557, -0.999837, -0.00280803, -0.00880223, -0.0155293, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.038883] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [156] , 1.03163, 0.0189755, -0.249323, -0.174557, -0.999837, -0.00280803, -0.00880223, -0.0155293, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.041725] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [157] , 1.03163, 0.0189755, -0.249323, -0.174557, -0.999837, -0.00280803, -0.00880223, -0.0155293, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.044378] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [158] , 1.04163, 0.0189706, -0.249419, -0.174641, -0.999837, -0.00303706, -0.0084456, -0.0156889, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.047543] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [159] , 1.04163, 0.0189706, -0.249419, -0.174641, -0.999837, -0.00303706, -0.0084456, -0.0156889, 0, -0.00958322, -0.00833546, 0.0466347, 0.0705175, 0, 
[2024-07-23 13:58:10.050300] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [160] , 1.04163, 0.0189706, -0.249419, -0.174641, -0.999837, -0.00303706, -0.0084456, -0.0156889, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.052712] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [161] , 1.05163, 0.0189808, -0.249393, -0.174541, -0.999842, -0.00256777, -0.00846791, -0.0154287, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.056959] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [162] , 1.05163, 0.0189808, -0.249393, -0.174541, -0.999842, -0.00256777, -0.00846791, -0.0154287, 0, 0.00262807, 0.00992889, -0.0934839, 0, 0.0512499, 
[2024-07-23 13:58:10.059479] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [163] , 1.05163, 0.0189808, -0.249393, -0.174541, -0.999842, -0.00256777, -0.00846791, -0.0154287, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.063727] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [164] , 1.06161, 0.0189662, -0.249427, -0.174636, -0.999837, -0.00303839, -0.00840581, -0.0156936, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.064902] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [165] , 1.06161, 0.0189662, -0.249427, -0.174636, -0.999837, -0.00303839, -0.00840581, -0.0156936, 0, -0.00343165, -0.00947109, 0.0938654, 0, -0.0522234, 
[2024-07-23 13:58:10.067573] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [166] , 1.06161, 0.0189662, -0.249427, -0.174636, -0.999837, -0.00303839, -0.00840581, -0.0156936, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.071090] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [167] , 1.06161, 0.0189662, -0.249427, -0.174636, -0.999837, -0.00303839, -0.00840581, -0.0156936, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.073866] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [168] , 1.07162, 0.0189802, -0.24939, -0.174537, -0.999842, -0.00257265, -0.00847108, -0.0154349, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.076569] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [169] , 1.07162, 0.0189802, -0.24939, -0.174537, -0.999842, -0.00257265, -0.00847108, -0.0154349, 0, 0.00371155, 0.00989506, -0.0929117, 0, 0.0510002, 
[2024-07-23 13:58:10.079112] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [170] , 1.07162, 0.0189802, -0.24939, -0.174537, -0.999842, -0.00257265, -0.00847108, -0.0154349, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.081723] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [171] , 1.07162, 0.0189649, -0.249331, -0.174543, -0.999836, -0.00281327, -0.00882087, -0.0155352, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.086291] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [172] , 1.08163, 0.0189649, -0.249331, -0.174543, -0.999836, -0.00281327, -0.00882087, -0.0155352, 0, 0.00594106, 0, 0.0468731, -0.070749, 0, 
[2024-07-23 13:58:10.090161] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [173] , 1.08163, 0.0189649, -0.249331, -0.174543, -0.999836, -0.00281327, -0.00882087, -0.0155352, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.091354] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [174] , 1.08163, 0.0189649, -0.249331, -0.174543, -0.999836, -0.00281327, -0.00882087, -0.0155352, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.093878] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [175] , 1.09163, 0.0189699, -0.249428, -0.174631, -0.999837, -0.00303437, -0.00842114, -0.0156943, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.096610] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [176] , 1.09163, 0.0189699, -0.249428, -0.174631, -0.999837, -0.00303437, -0.00842114, -0.0156943, 0, -0.00976852, -0.00875655, 0.0451803, 0.0791604, 0, 
[2024-07-23 13:58:10.099224] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [177] , 1.09163, 0.0189699, -0.249428, -0.174631, -0.999837, -0.00303437, -0.00842114, -0.0156943, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.102844] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [178] , 1.10162, 0.0189663, -0.24942, -0.174632, -0.999837, -0.00303855, -0.00843755, -0.0156953, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.105793] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [179] , 1.10162, 0.0189663, -0.24942, -0.174632, -0.999837, -0.00303855, -0.00843755, -0.0156953, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.109273] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [180] , 1.10162, 0.0189663, -0.24942, -0.174632, -0.999837, -0.00303855, -0.00843755, -0.0156953, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.112446] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [181] , 1.11162, 0.0189663, -0.24942, -0.174632, -0.999837, -0.00303855, -0.00843755, -0.0156953, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.113735] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [182] , 1.11162, 0.0189819, -0.249325, -0.174551, -0.999837, -0.00278501, -0.00878298, -0.0155283, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.118052] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [183] , 1.11162, 0.0189819, -0.249325, -0.174551, -0.999837, -0.00278501, -0.00878298, -0.0155283, 0, 0.00944914, 0.00807303, -0.0514984, -0.068197, 0, 
[2024-07-23 13:58:10.120928] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [184] , 1.11162, 0.0189819, -0.249325, -0.174551, -0.999837, -0.00278501, -0.00878298, -0.0155283, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.123378] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [185] , 1.12163, 0.0189646, -0.249414, -0.174629, -0.999837, -0.00304634, -0.00844442, -0.0156919, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.127187] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [186] , 1.12163, 0.0189646, -0.249414, -0.174629, -0.999837, -0.00304634, -0.00844442, -0.0156919, 0, -0.00889559, -0.00781041, 0.0530481, 0.0667993, 0, 
[2024-07-23 13:58:10.128723] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [187] , 1.12163, 0.0189646, -0.249414, -0.174629, -0.999837, -0.00304634, -0.00844442, -0.0156919, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.131405] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [188] , 1.12163, 0.0189646, -0.249414, -0.174629, -0.999837, -0.00304634, -0.00844442, -0.0156919, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.134955] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [189] , 1.13163, 0.0189718, -0.249327, -0.174553, -0.999837, -0.00281024, -0.00880731, -0.0155312, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.137571] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [190] , 1.13163, 0.0189718, -0.249327, -0.174553, -0.999837, -0.00281024, -0.00880731, -0.0155312, 0, 0.00875865, 0.00755415, -0.0480652, -0.0717457, 0, 
[2024-07-23 13:58:10.140249] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [191] , 1.13163, 0.0189718, -0.249327, -0.174553, -0.999837, -0.00281024, -0.00880731, -0.0155312, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.142716] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [192] , 1.14163, 0.0189763, -0.24933, -0.174555, -0.999837, -0.00280018, -0.00880173, -0.0155351, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.145574] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [193] , 1.14163, 0.0189763, -0.24933, -0.174555, -0.999837, -0.00280018, -0.00880173, -0.0155351, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.149971] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [194] , 1.14163, 0.0189763, -0.24933, -0.174555, -0.999837, -0.00280018, -0.00880173, -0.0155351, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.152627] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [195] , 1.15161, 0.0189686, -0.249415, -0.174636, -0.999837, -0.00303478, -0.00842752, -0.0156946, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.155470] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [196] , 1.15161, 0.0189686, -0.249415, -0.174636, -0.999837, -0.00303478, -0.00842752, -0.0156946, 0, -0.00847133, -0.00807544, 0.0478029, 0.0740148, 0, 
[2024-07-23 13:58:10.158034] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [197] , 1.15161, 0.0189686, -0.249415, -0.174636, -0.999837, -0.00303478, -0.00842752, -0.0156946, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.160762] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [198] , 1.15161, 0.0189686, -0.249415, -0.174636, -0.999837, -0.00303478, -0.00842752, -0.0156946, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.163357] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [199] , 1.16162, 0.0189744, -0.249331, -0.174556, -0.999837, -0.00281092, -0.00878409, -0.0155313, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.166907] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [200] , 1.16162, 0.0189744, -0.249331, -0.174556, -0.999837, -0.00281092, -0.00878409, -0.0155313, 0, 0.00831408, 0.00807023, -0.0456095, -0.0705199, 0, 
[2024-07-23 13:58:10.169477] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [201] , 1.16162, 0.0189744, -0.249331, -0.174556, -0.999837, -0.00281092, -0.00878409, -0.0155313, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.172089] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [202] , 1.17163, 0.0189649, -0.249421, -0.174642, -0.999837, -0.00304817, -0.00844076, -0.0156997, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.174882] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [203] , 1.17163, 0.0189649, -0.249421, -0.174642, -0.999837, -0.00304817, -0.00844076, -0.0156997, 0, -0.00893797, -0.00865605, 0.0482321, 0.0678269, 0, 
[2024-07-23 13:58:10.177475] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [204] , 1.17163, 0.0189649, -0.249421, -0.174642, -0.999837, -0.00304817, -0.00844076, -0.0156997, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.182017] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [205] , 1.18163, 0.0189649, -0.249421, -0.174642, -0.999837, -0.00304817, -0.00844076, -0.0156997, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.184600] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [206] , 1.18163, 0.0189759, -0.249427, -0.174644, -0.999837, -0.00303605, -0.00843576, -0.0156838, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.187429] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [207] , 1.18163, 0.0189759, -0.249427, -0.174644, -0.999837, -0.00303605, -0.00843576, -0.0156838, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.190506] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [208] , 1.18163, 0.0189759, -0.249427, -0.174644, -0.999837, -0.00303605, -0.00843576, -0.0156838, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.192738] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [209] , 1.19163, 0.0189717, -0.249424, -0.174645, -0.999837, -0.00304082, -0.0084319, -0.0156811, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.195641] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [210] , 1.19163, 0.0189717, -0.249424, -0.174645, -0.999837, -0.00304082, -0.0084319, -0.0156811, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.199518] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [211] , 1.19163, 0.0189717, -0.249424, -0.174645, -0.999837, -0.00304082, -0.0084319, -0.0156811, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.202174] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [212] , 1.20163, 0.0189666, -0.249331, -0.17456, -0.999837, -0.0027924, -0.00879818, -0.0155352, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.204987] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [213] , 1.20163, 0.0189666, -0.249331, -0.17456, -0.999837, -0.0027924, -0.00879818, -0.0155352, 0, 0.00924623, 0.0084992, -0.0505686, -0.0723954, 0, 
[2024-07-23 13:58:10.207529] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [214] , 1.20163, 0.0189666, -0.249331, -0.17456, -0.999837, -0.0027924, -0.00879818, -0.0155352, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.210857] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [215] , 1.20163, 0.0189666, -0.249331, -0.17456, -0.999837, -0.0027924, -0.00879818, -0.0155352, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.215300] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [216] , 1.21163, 0.01897, -0.249421, -0.174637, -0.999837, -0.00303409, -0.00841639, -0.0156969, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.217251] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [217] , 1.21163, 0.01897, -0.249421, -0.174637, -0.999837, -0.00303409, -0.00841639, -0.0156969, 0, -0.00891154, -0.00768091, 0.0492334, 0.0755094, 0, 
[2024-07-23 13:58:10.219837] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [218] , 1.21163, 0.01897, -0.249421, -0.174637, -0.999837, -0.00303409, -0.00841639, -0.0156969, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.222335] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [219] , 1.22161, 0.0189632, -0.249419, -0.174633, -0.999837, -0.00302996, -0.00844028, -0.0156919, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.225093] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [220] , 1.22161, 0.0189632, -0.249419, -0.174633, -0.999837, -0.00302996, -0.00844028, -0.0156919, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:10.227996] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [221] , 1.22161, 0.0189632, -0.249419, -0.174633, -0.999837, -0.00302996, -0.00844028, -0.0156919, 0, 0, 0, 0, 0, 0, 
