[2025-02-03 17:33:53.472848] [0x0000007fbb71a010] [MocapTag] [0x000040d4] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 17:34:27.692809] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14120] , 34.688, 0.0219628, -0.160859, -0.185039, -0.939078, -0.0227425, -0.0233105, 0.342159, -0.0553504, 0.0826682, -0.0120179, -0.0594139, 0.295097, -0.0376761, 
[2025-02-03 17:34:27.697530] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14121] , 34.688, 0.0219628, -0.160859, -0.185039, -0.939078, -0.0227425, -0.0233105, 0.342159, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.699708] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14122] , 34.6979, 0.0212603, -0.160129, -0.185556, -0.939246, -0.0236218, -0.0213972, 0.341762, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.702522] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14124] , 34.6979, 0.0212603, -0.160129, -0.185556, -0.939246, -0.0236218, -0.0213972, 0.341762, -0.0702562, 0.0729415, -0.0517654, 0, 0.417061, -0.0979841, 
[2025-02-03 17:34:27.705583] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14125] , 34.6979, 0.0212603, -0.160129, -0.185556, -0.939246, -0.0236218, -0.0213972, 0.341762, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.708601] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14126] , 34.6979, 0.0212603, -0.160129, -0.185556, -0.939246, -0.0236218, -0.0213972, 0.341762, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.712293] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14127] , 34.708, 0.0207802, -0.159181, -0.185639, -0.939425, -0.0234774, -0.0201444, 0.341356, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.714912] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14129] , 34.708, 0.0207802, -0.159181, -0.185639, -0.939425, -0.0234774, -0.0201444, 0.341356, -0.0480067, 0.0947891, -0.00832261, -0.114083, 0.222898, -0.0963151, 
[2025-02-03 17:34:27.717650] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14130] , 34.708, 0.0207802, -0.159181, -0.185639, -0.939425, -0.0234774, -0.0201444, 0.341356, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.720200] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14131] , 34.718, 0.02032, -0.158217, -0.185758, -0.939541, -0.0234531, -0.019041, 0.341102, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.723165] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14133] , 34.718, 0.02032, -0.158217, -0.185758, -0.939541, -0.0234531, -0.019041, 0.341102, -0.0460242, 0.0964416, -0.0118791, -0.0807047, 0.204058, -0.0624239, 
[2025-02-03 17:34:27.727492] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14134] , 34.718, 0.02032, -0.158217, -0.185758, -0.939541, -0.0234531, -0.019041, 0.341102, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.730507] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14135] , 34.728, 0.0198165, -0.157319, -0.185848, -0.939687, -0.0233808, -0.0183207, 0.340744, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.733860] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14137] , 34.728, 0.0198165, -0.157319, -0.185848, -0.939687, -0.0233808, -0.0183207, 0.340744, -0.0503417, 0.0897798, -0.0089416, -0.0636101, 0.128248, -0.0817001, 
[2025-02-03 17:34:27.735460] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14138] , 34.728, 0.0198165, -0.157319, -0.185848, -0.939687, -0.0233808, -0.0183207, 0.340744, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.738708] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14139] , 34.738, 0.0198165, -0.157319, -0.185848, -0.939687, -0.0233808, -0.0183207, 0.340744, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.743798] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14141] , 34.738, 0.0194364, -0.156483, -0.185968, -0.939878, -0.023048, -0.0174679, 0.340284, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.745958] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14142] , 34.738, 0.0194364, -0.156483, -0.185968, -0.939878, -0.023048, -0.0174679, 0.340284, -0.0380129, 0.0836002, -0.0120705, -0.121737, 0.134816, -0.104231, 
[2025-02-03 17:34:27.748807] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14143] , 34.748, 0.0194364, -0.156483, -0.185968, -0.939878, -0.023048, -0.0174679, 0.340284, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.756752] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14145] , 34.748, 0.0190408, -0.1556, -0.185772, -0.940123, -0.022723, -0.0157005, 0.339715, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.757334] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14146] , 34.748, 0.0190408, -0.1556, -0.185772, -0.940123, -0.022723, -0.0157005, 0.339715, -0.0395622, 0.0883145, 0.0195878, -0.182581, 0.306803, -0.133669, 
[2025-02-03 17:34:27.757836] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14147] , 34.748, 0.0190408, -0.1556, -0.185772, -0.940123, -0.022723, -0.0157005, 0.339715, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.760020] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14148] , 34.758, 0.0190408, -0.1556, -0.185772, -0.940123, -0.022723, -0.0157005, 0.339715, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.762731] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14150] , 34.758, 0.0186821, -0.15483, -0.185871, -0.940365, -0.0223982, -0.0159378, 0.339056, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.765393] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14151] , 34.758, 0.0186821, -0.15483, -0.185871, -0.940365, -0.0223982, -0.0159378, 0.339056, -0.0358702, 0.0769585, -0.00986884, -0.0460148, -0.0704244, -0.138915, 
[2025-02-03 17:34:27.768044] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14152] , 34.758, 0.0186821, -0.15483, -0.185871, -0.940365, -0.0223982, -0.0159378, 0.339056, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.770697] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14153] , 34.768, 0.0179107, -0.153648, -0.189734, -0.940089, -0.0273619, -0.0317401, 0.338344, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.775279] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14155] , 34.768, 0.0179107, -0.153648, -0.189734, -0.940089, -0.0273619, -0.0317401, 0.338344, -0.077134, 0.118275, -0.386319, 2.00872, -2.63866, 0, 
[2025-02-03 17:34:27.777793] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14156] , 34.768, 0.0179107, -0.153648, -0.189734, -0.940089, -0.0273619, -0.0317401, 0.338344, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.780701] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14157] , 34.778, 0.0178172, -0.152406, -0.189836, -0.940328, -0.0271182, -0.0315308, 0.337718, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.784003] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14159] , 34.778, 0.0178172, -0.152406, -0.189836, -0.940328, -0.0271182, -0.0315308, 0.337718, -0.00935682, 0.124195, -0.0101383, -0.0629187, 0, -0.136042, 
[2025-02-03 17:34:27.785998] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14160] , 34.778, 0.0178172, -0.152406, -0.189836, -0.940328, -0.0271182, -0.0315308, 0.337718, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.791101] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14161] , 34.788, 0.0178172, -0.152406, -0.189836, -0.940328, -0.0271182, -0.0315308, 0.337718, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.793697] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14163] , 34.788, 0.0175882, -0.15149, -0.189753, -0.940609, -0.0258808, -0.0312024, 0.337063, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.796444] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14164] , 34.788, 0.0175882, -0.15149, -0.189753, -0.940609, -0.0258808, -0.0312024, 0.337063, -0.0228982, 0.091521, 0.00824536, -0.258303, 0, -0.14661, 
[2025-02-03 17:34:27.799946] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14165] , 34.7979, 0.0174038, -0.150647, -0.189623, -0.940911, -0.0244712, -0.0311964, 0.336326, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.801947] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14166] , 34.7979, 0.0174038, -0.150647, -0.189623, -0.940911, -0.0244712, -0.0311964, 0.336326, -0.0184374, 0.0843146, 0.0130491, -0.269294, -0.0994634, -0.161535, 
[2025-02-03 17:34:27.806118] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14168] , 34.7979, 0.0174038, -0.150647, -0.189623, -0.940911, -0.0244712, -0.0311964, 0.336326, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.808819] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14169] , 34.8079, 0.0174038, -0.150647, -0.189623, -0.940911, -0.0244712, -0.0311964, 0.336326, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.811341] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14170] , 34.8079, 0.0176153, -0.150235, -0.185531, -0.941685, -0.0173868, -0.0157261, 0.335677, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.814039] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14172] , 34.8079, 0.0176153, -0.150235, -0.185531, -0.941685, -0.0173868, -0.0157261, 0.335677, 0.0211463, 0.0412636, 0.409178, -2.38211, 2.43115, -0.277543, 
[2025-02-03 17:34:27.817430] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14173] , 34.8079, 0.0176153, -0.150235, -0.185531, -0.941685, -0.0173868, -0.0157261, 0.335677, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.821006] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14174] , 34.818, 0.0176153, -0.150235, -0.185531, -0.941685, -0.0173868, -0.0157261, 0.335677, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.823339] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14176] , 34.818, 0.017552, -0.149276, -0.185403, -0.941948, -0.0156896, -0.0161357, 0.335005, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.826289] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14177] , 34.818, 0.017552, -0.149276, -0.185403, -0.941948, -0.0156896, -0.0161357, 0.335005, -0.00632906, 0.0958841, 0.0127808, -0.293636, -0.194069, -0.142938, 
[2025-02-03 17:34:27.829010] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14178] , 34.8279, 0.017552, -0.149276, -0.185403, -0.941948, -0.0156896, -0.0161357, 0.335005, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.832767] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14180] , 34.8279, 0.0173757, -0.148309, -0.185384, -0.942287, -0.0135392, -0.0163903, 0.334131, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.834125] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14181] , 34.8279, 0.0173757, -0.148309, -0.185384, -0.942287, -0.0135392, -0.0163903, 0.334131, -0.0176283, 0.0966875, 0, -0.39022, -0.195566, -0.187725, 
[2025-02-03 17:34:27.839499] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14182] , 34.838, 0.0173757, -0.148309, -0.185384, -0.942287, -0.0135392, -0.0163903, 0.334131, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.841597] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14183] , 34.838, 0.0174143, -0.14727, -0.185409, -0.942677, -0.0109725, -0.0169052, 0.333097, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.844358] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14185] , 34.838, 0.0174143, -0.14727, -0.185409, -0.942677, -0.0109725, -0.0169052, 0.333097, 0.00386006, 0.103928, -0.00252637, -0.452113, -0.272229, -0.22164, 
[2025-02-03 17:34:27.847058] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14186] , 34.838, 0.0174143, -0.14727, -0.185409, -0.942677, -0.0109725, -0.0169052, 0.333097, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.849711] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14187] , 34.848, 0.0174504, -0.146477, -0.185308, -0.942995, -0.00836717, -0.0171937, 0.332257, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.854631] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14189] , 34.848, 0.0174504, -0.146477, -0.185308, -0.942995, -0.00836717, -0.0171937, 0.332257, 0.00361316, 0.0792648, 0.0101656, -0.474524, -0.23052, -0.182301, 
[2025-02-03 17:34:27.855944] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14190] , 34.848, 0.0174504, -0.146477, -0.185308, -0.942995, -0.00836717, -0.0171937, 0.332257, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.858812] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14191] , 34.8579, 0.0174504, -0.146477, -0.185308, -0.942995, -0.00836717, -0.0171937, 0.332257, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.862165] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14192] , 34.8579, 0.0176623, -0.145576, -0.184974, -0.943334, -0.00511598, -0.0182396, 0.331305, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.863980] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14194] , 34.8579, 0.0176623, -0.145576, -0.184974, -0.943334, -0.00511598, -0.0182396, 0.331305, 0.0211874, 0.0901195, 0.0333867, -0.546885, -0.415698, -0.205022, 
[2025-02-03 17:34:27.869000] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14195] , 34.8679, 0.0176623, -0.145576, -0.184974, -0.943334, -0.00511598, -0.0182396, 0.331305, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.872224] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14196] , 34.8679, 0.0178061, -0.144774, -0.184738, -0.943646, -0.00283047, -0.0196836, 0.330358, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.874240] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14198] , 34.8679, 0.0178061, -0.144774, -0.184738, -0.943646, -0.00283047, -0.0196836, 0.330358, 0.0143742, 0.0801528, 0.0235424, -0.339055, -0.425865, -0.20076, 
[2025-02-03 17:34:27.877048] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14199] , 34.8679, 0.0178061, -0.144774, -0.184738, -0.943646, -0.00283047, -0.0196836, 0.330358, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.879457] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14200] , 34.8779, 0.0179444, -0.1439, -0.184671, -0.944001, 0.00112161, -0.019953, 0.329336, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.882330] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14202] , 34.8779, 0.0179444, -0.1439, -0.184671, -0.944001, 0.00112161, -0.019953, 0.329336, 0.0138372, 0.0873755, 0.00672755, -0.732636, -0.313373, -0.227571, 
[2025-02-03 17:34:27.887733] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14203] , 34.8779, 0.0179444, -0.1439, -0.184671, -0.944001, 0.00112161, -0.019953, 0.329336, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.890202] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14204] , 34.888, 0.0180221, -0.143095, -0.184482, -0.944311, 0.00402884, -0.0212508, 0.328343, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.892833] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14206] , 34.888, 0.0180221, -0.143095, -0.184482, -0.944311, 0.00402884, -0.0212508, 0.328343, 0.00776694, 0.0805312, 0.0188458, -0.468111, -0.437395, -0.215709, 
[2025-02-03 17:34:27.895565] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14207] , 34.888, 0.0180221, -0.143095, -0.184482, -0.944311, 0.00402884, -0.0212508, 0.328343, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.902490] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14209] , 34.8979, 0.0180221, -0.143095, -0.184482, -0.944311, 0.00402884, -0.0212508, 0.328343, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.903078] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14210] , 34.8979, 0.0181332, -0.142458, -0.184133, -0.944674, 0.00685332, -0.0224503, 0.32717, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.905838] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14211] , 34.8979, 0.0181332, -0.142458, -0.184133, -0.944674, 0.00685332, -0.0224503, 0.32717, 0.0111097, 0.0637413, 0.0349406, -0.460839, -0.412454, -0.254959, 
[2025-02-03 17:34:27.908672] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14212] , 34.908, 0.0181332, -0.142458, -0.184133, -0.944674, 0.00685332, -0.0224503, 0.32717, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.911409] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14214] , 34.908, 0.0183314, -0.141907, -0.18384, -0.944958, 0.0100619, -0.0231693, 0.326216, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.916762] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14215] , 34.908, 0.0183314, -0.141907, -0.18384, -0.944958, 0.0100619, -0.0231693, 0.326216, 0.0198244, 0.0551065, 0.0293197, 627.754, -0.345591, -0.212735, 
[2025-02-03 17:34:27.919007] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14216] , 34.9179, 0.0183314, -0.141907, -0.18384, -0.944958, 0.0100619, -0.0231693, 0.326216, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.921467] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14217] , 34.9179, 0.0186208, -0.141106, -0.183911, -0.945268, 0.0144859, -0.0243176, 0.325066, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.924119] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14219] , 34.9179, 0.0186208, -0.141106, -0.183911, -0.945268, 0.0144859, -0.0243176, 0.325066, 0.0289366, 0.0800887, -0.00706911, -0.768971, -0.504547, -0.26015, 
[2025-02-03 17:34:27.926673] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14220] , 34.9179, 0.0186208, -0.141106, -0.183911, -0.945268, 0.0144859, -0.0243176, 0.325066, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.929333] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14221] , 34.9279, 0.0189293, -0.14067, -0.183752, -0.945568, 0.0175605, -0.025836, 0.32392, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.932994] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14223] , 34.9279, 0.0189293, -0.14067, -0.183752, -0.945568, 0.0175605, -0.025836, 0.32392, 0.0308502, 0.0436245, 0.0158822, -0.490808, -0.485291, -0.25391, 
[2025-02-03 17:34:27.935624] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14224] , 34.9279, 0.0189293, -0.14067, -0.183752, -0.945568, 0.0175605, -0.025836, 0.32392, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.938650] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14225] , 34.938, 0.0189293, -0.14067, -0.183752, -0.945568, 0.0175605, -0.025836, 0.32392, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.942642] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14227] , 34.938, 0.0189231, -0.140437, -0.18312, -0.945858, 0.0192841, -0.0271109, 0.322872, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.943826] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14228] , 34.938, 0.0189231, -0.140437, -0.18312, -0.945858, 0.0192841, -0.0271109, 0.322872, 0, 0.0232553, 0.0631651, -0.251079, -0.350955, -0.228208, 
[2025-02-03 17:34:27.948604] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14229] , 34.9479, 0.0189231, -0.140437, -0.18312, -0.945858, 0.0192841, -0.0271109, 0.322872, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.951218] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14231] , 34.9479, 0.0192796, -0.139832, -0.183341, -0.946128, 0.022678, -0.0285119, 0.321736, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.954150] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14232] , 34.9479, 0.0192796, -0.139832, -0.183341, -0.946128, 0.022678, -0.0285119, 0.321736, 0.0356498, 0.0604836, -0.0220657, -0.561309, -0.481643, -0.256515, 
[2025-02-03 17:34:27.956172] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14233] , 34.9479, 0.0192796, -0.139832, -0.183341, -0.946128, 0.022678, -0.0285119, 0.321736, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.960431] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14234] , 34.958, 0.0192796, -0.139832, -0.183341, -0.946128, 0.022678, -0.0285119, 0.321736, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.964473] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14236] , 34.958, 0.0193025, -0.139617, -0.18283, -0.946438, 0.0236113, -0.0302434, 0.320597, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.966301] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14237] , 34.958, 0.0193025, -0.139617, -0.18283, -0.946438, 0.0236113, -0.0302434, 0.320597, 0.00229647, 0.0215222, 0.0510353, -0.0744104, -0.385137, -0.243187, 
[2025-02-03 17:34:27.969177] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14238] , 34.9679, 0.0193025, -0.139617, -0.18283, -0.946438, 0.0236113, -0.0302434, 0.320597, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.972509] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14240] , 34.9679, 0.0197003, -0.138479, -0.186749, -0.946729, 0.0176515, -0.0419976, 0.318792, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.975750] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14241] , 34.9679, 0.0197003, -0.138479, -0.186749, -0.946729, 0.0176515, -0.0419976, 0.318792, 0.0397744, 0.113766, -0.391906, 1.86975, -1.84505, -0.299382, 
[2025-02-03 17:34:27.980269] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14242] , 34.978, 0.0197003, -0.138479, -0.186749, -0.946729, 0.0176515, -0.0419976, 0.318792, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.982743] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14244] , 34.978, 0.0204203, -0.140999, -0.182241, -0.947232, 0.0396677, -0.0216359, 0.317348, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.986574] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14245] , 34.978, 0.0204203, -0.140999, -0.182241, -0.947232, 0.0396677, -0.0216359, 0.317348, 0.0720011, -0.251965, 0.450804, -5.49176, 2.46865, -0.479788, 
[2025-02-03 17:34:27.988590] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14246] , 34.988, 0.0204203, -0.140999, -0.182241, -0.947232, 0.0396677, -0.0216359, 0.317348, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.991020] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14248] , 34.988, 0.0203157, -0.141068, -0.18226, -0.947526, 0.0395706, -0.0231361, 0.316376, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:27.995791] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14249] , 34.988, 0.0203157, -0.141068, -0.18226, -0.947526, 0.0395706, -0.0231361, 0.316376, -0.0104642, -0.00693664, 0, 0.106096, -0.272334, -0.207841, 
[2025-02-03 17:34:27.998332] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14250] , 34.998, 0.0203157, -0.141068, -0.18226, -0.947526, 0.0395706, -0.0231361, 0.316376, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:28.000993] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14251] , 34.998, 0.0190971, -0.138566, -0.181079, -0.947129, 0.0260583, -0.039513, 0.317342, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:28.004730] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14253] , 34.998, 0.0190971, -0.138566, -0.181079, -0.947129, 0.0260583, -0.039513, 0.317342, -0.121859, 0.250229, 0.118141, 3.61423, -2.25772, 0.305587, 
[2025-02-03 17:34:28.006173] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14254] , 34.998, 0.0190971, -0.138566, -0.181079, -0.947129, 0.0260583, -0.039513, 0.317342, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:28.009048] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14255] , 35.0079, 0.0190971, -0.138566, -0.181079, -0.947129, 0.0260583, -0.039513, 0.317342, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:28.012769] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14257] , 35.0079, 0.0192539, -0.138244, -0.181566, -0.947482, 0.0252902, -0.0401107, 0.316275, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:28.015550] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [14258] , 35.0079, 0.0192539, -0.138244, -0.181566, -0.947482, 0.0252902, -0.0401107, 0.316275, 0.0156845, 0.0322283, -0.0487806, 0.173736, -0.062155, -0.217754, 
