[2025-02-03 14:47:14.385269] [0x0000007f90848010] [MocapTag] [0x00005722] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 14:47:14.732574] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [116] , 0.730071, -0.0106055, -0.190305, -0.148747, -0.999917, -0.00235628, -0.0117317, 0.00483627, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.735635] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [117] , 0.730071, -0.0106055, -0.190305, -0.148747, -0.999917, -0.00235628, -0.0117317, 0.00483627, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.738685] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [118] , 0.730071, -0.0106055, -0.190305, -0.148747, -0.999917, -0.00235628, -0.0117317, 0.00483627, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.743256] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [119] , 0.740072, -0.0106055, -0.190305, -0.148747, -0.999917, -0.00235628, -0.0117317, 0.00483627, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.746076] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [120] , 0.740072, -0.0106062, -0.190304, -0.148742, -0.999917, -0.00236778, -0.0117192, 0.00483365, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.750250] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [121] , 0.740072, -0.0106062, -0.190304, -0.148742, -0.999917, -0.00236778, -0.0117192, 0.00483365, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.751607] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [122] , 0.750066, -0.0106062, -0.190304, -0.148742, -0.999917, -0.00236778, -0.0117192, 0.00483365, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.754305] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [123] , 0.750066, -0.0106037, -0.190296, -0.148747, -0.999917, -0.00236957, -0.0116908, 0.0048527, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.759350] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [124] , 0.750066, -0.0106037, -0.190296, -0.148747, -0.999917, -0.00236957, -0.0116908, 0.0048527, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.761939] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [125] , 0.760074, -0.0106016, -0.190286, -0.148753, -0.999917, -0.00237642, -0.0116706, 0.00485855, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.765024] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [126] , 0.760074, -0.0106016, -0.190286, -0.148753, -0.999917, -0.00237642, -0.0116706, 0.00485855, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.768492] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [127] , 0.760074, -0.0106016, -0.190286, -0.148753, -0.999917, -0.00237642, -0.0116706, 0.00485855, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.770344] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [128] , 0.760074, -0.0106016, -0.190286, -0.148753, -0.999917, -0.00237642, -0.0116706, 0.00485855, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.775014] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [129] , 0.770082, -0.0105949, -0.190275, -0.148773, -0.999918, -0.00241412, -0.0115935, 0.00489242, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.777495] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [130] , 0.770082, -0.0105949, -0.190275, -0.148773, -0.999918, -0.00241412, -0.0115935, 0.00489242, 0, 0, -0.00206067, 0, 0, 0, 
[2025-02-03 14:47:14.780203] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [131] , 0.770082, -0.0105949, -0.190275, -0.148773, -0.999918, -0.00241412, -0.0115935, 0.00489242, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.782933] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [132] , 0.780082, -0.0105884, -0.190276, -0.148781, -0.999919, -0.00239931, -0.0115249, 0.00489832, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.786220] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [133] , 0.780082, -0.0105884, -0.190276, -0.148781, -0.999919, -0.00239931, -0.0115249, 0.00489832, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.788304] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [134] , 0.780082, -0.0105884, -0.190276, -0.148781, -0.999919, -0.00239931, -0.0115249, 0.00489832, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.791678] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [135] , 0.790075, -0.0105884, -0.190276, -0.148781, -0.999919, -0.00239931, -0.0115249, 0.00489832, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.794220] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [136] , 0.790075, -0.0105676, -0.190338, -0.148905, -0.999909, -0.00264422, -0.0122932, 0.0048214, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.797119] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [137] , 0.790075, -0.0105676, -0.190338, -0.148905, -0.999909, -0.00264422, -0.0122932, 0.0048214, 0.00208867, -0.0061153, -0.0123185, 0.0495672, -0.153469, 0, 
[2025-02-03 14:47:14.801376] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [138] , 0.800058, -0.0105676, -0.190338, -0.148905, -0.999909, -0.00264422, -0.0122932, 0.0048214, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.802447] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [139] , 0.800058, -0.0105605, -0.190344, -0.148913, -0.99991, -0.00264576, -0.0122619, 0.00483821, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.807477] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [140] , 0.800058, -0.0105605, -0.190344, -0.148913, -0.99991, -0.00264576, -0.0122619, 0.00483821, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.809800] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [141] , 0.800058, -0.0105605, -0.190344, -0.148913, -0.99991, -0.00264576, -0.0122619, 0.00483821, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.812494] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [142] , 0.810053, -0.0105647, -0.190345, -0.148914, -0.999909, -0.00263567, -0.012283, 0.00482778, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.815312] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [143] , 0.810053, -0.0105647, -0.190345, -0.148914, -0.999909, -0.00263567, -0.012283, 0.00482778, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.817830] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [144] , 0.810053, -0.0105647, -0.190345, -0.148914, -0.999909, -0.00263567, -0.012283, 0.00482778, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.822455] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [145] , 0.82006, -0.0105647, -0.190345, -0.148914, -0.999909, -0.00263567, -0.012283, 0.00482778, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.825140] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [146] , 0.82006, -0.0105914, -0.19029, -0.148787, -0.999919, -0.00239227, -0.0115332, 0.00489497, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.828206] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [147] , 0.82006, -0.0105914, -0.19029, -0.148787, -0.999919, -0.00239227, -0.0115332, 0.00489497, -0.0026699, 0.00551975, 0.0126398, -0.0492573, 0.14977, 0, 
[2025-02-03 14:47:14.830570] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [148] , 0.83007, -0.0105914, -0.19029, -0.148787, -0.999919, -0.00239227, -0.0115332, 0.00489497, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.833353] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [149] , 0.83007, -0.0105917, -0.19029, -0.148766, -0.999918, -0.00236635, -0.011591, 0.00487091, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.836232] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [150] , 0.83007, -0.0105917, -0.19029, -0.148766, -0.999918, -0.00236635, -0.011591, 0.00487091, 0, 0, 0.00215977, 0, 0, 0, 
[2025-02-03 14:47:14.839435] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [151] , 0.83007, -0.0105917, -0.19029, -0.148766, -0.999918, -0.00236635, -0.011591, 0.00487091, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.842141] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [152] , 0.840078, -0.0106033, -0.190295, -0.148744, -0.999917, -0.00235551, -0.0116871, 0.00483829, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.844989] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [153] , 0.840078, -0.0106033, -0.190295, -0.148744, -0.999917, -0.00235551, -0.0116871, 0.00483829, 0, 0, 0.00217759, 0, 0, 0, 
[2025-02-03 14:47:14.847839] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [154] , 0.840078, -0.0106033, -0.190295, -0.148744, -0.999917, -0.00235551, -0.0116871, 0.00483829, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.850705] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [155] , 0.850074, -0.0106033, -0.190295, -0.148744, -0.999917, -0.00235551, -0.0116871, 0.00483829, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.856210] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [156] , 0.850074, -0.0106132, -0.190292, -0.148727, -0.999916, -0.00232327, -0.0117996, 0.00482137, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.858067] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [157] , 0.850074, -0.0106132, -0.190292, -0.148727, -0.999916, -0.00232327, -0.0117996, 0.00482137, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.860866] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [158] , 0.860098, -0.0106132, -0.190292, -0.148727, -0.999916, -0.00232327, -0.0117996, 0.00482137, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.863565] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [159] , 0.860098, -0.0106162, -0.19029, -0.148714, -0.999916, -0.00232825, -0.0118202, 0.00480587, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.866473] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [160] , 0.860098, -0.0106162, -0.19029, -0.148714, -0.999916, -0.00232825, -0.0118202, 0.00480587, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.871486] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [161] , 0.87007, -0.0106162, -0.19029, -0.148714, -0.999916, -0.00232825, -0.0118202, 0.00480587, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.873588] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [162] , 0.87007, -0.0106207, -0.190294, -0.148716, -0.999916, -0.00235353, -0.0118247, 0.00481135, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.878176] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [163] , 0.87007, -0.0106207, -0.190294, -0.148716, -0.999916, -0.00235353, -0.0118247, 0.00481135, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.879547] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [164] , 0.87007, -0.0106207, -0.190294, -0.148716, -0.999916, -0.00235353, -0.0118247, 0.00481135, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.882243] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [165] , 0.880081, -0.0106141, -0.190301, -0.148728, -0.999916, -0.0023483, -0.0117811, 0.00483341, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.886933] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [166] , 0.880081, -0.0106141, -0.190301, -0.148728, -0.999916, -0.0023483, -0.0117811, 0.00483341, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.889472] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [167] , 0.880081, -0.0106141, -0.190301, -0.148728, -0.999916, -0.0023483, -0.0117811, 0.00483341, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.893353] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [168] , 0.890066, -0.0106081, -0.190305, -0.148744, -0.999917, -0.00239019, -0.0116955, 0.00485232, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.894872] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [169] , 0.890066, -0.0106081, -0.190305, -0.148744, -0.999917, -0.00239019, -0.0116955, 0.00485232, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.897459] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [170] , 0.890066, -0.0106081, -0.190305, -0.148744, -0.999917, -0.00239019, -0.0116955, 0.00485232, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.901447] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [171] , 0.900066, -0.0106081, -0.190305, -0.148744, -0.999917, -0.00239019, -0.0116955, 0.00485232, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.905113] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [172] , 0.900066, -0.0106, -0.190314, -0.148767, -0.999918, -0.0023915, -0.0116231, 0.00487795, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.907990] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [173] , 0.900066, -0.0106, -0.190314, -0.148767, -0.999918, -0.0023915, -0.0116231, 0.00487795, 0, 0, -0.00225818, 0, 0, 0, 
[2025-02-03 14:47:14.910368] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [174] , 0.900066, -0.0106, -0.190314, -0.148767, -0.999918, -0.0023915, -0.0116231, 0.00487795, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.912788] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [175] , 0.910068, -0.0105932, -0.190312, -0.148786, -0.999918, -0.00239118, -0.0115483, 0.00489687, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.915597] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [176] , 0.910068, -0.0105932, -0.190312, -0.148786, -0.999918, -0.00239118, -0.0115483, 0.00489687, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.919048] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [177] , 0.910068, -0.0105932, -0.190312, -0.148786, -0.999918, -0.00239118, -0.0115483, 0.00489687, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.921731] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [178] , 0.92007, -0.0105932, -0.190312, -0.148786, -0.999918, -0.00239118, -0.0115483, 0.00489687, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.924325] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [179] , 0.92007, -0.0105874, -0.190305, -0.148794, -0.999919, -0.00241746, -0.0114706, 0.00492168, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.927307] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [180] , 0.92007, -0.0105874, -0.190305, -0.148794, -0.999919, -0.00241746, -0.0114706, 0.00492168, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.929837] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [181] , 0.92007, -0.0105874, -0.190305, -0.148794, -0.999919, -0.00241746, -0.0114706, 0.00492168, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.934494] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [182] , 0.930069, -0.0105824, -0.190286, -0.148791, -0.999919, -0.00239471, -0.0114866, 0.00491174, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.937493] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [183] , 0.930069, -0.0105824, -0.190286, -0.148791, -0.999919, -0.00239471, -0.0114866, 0.00491174, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.939945] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [184] , 0.930069, -0.0105824, -0.190286, -0.148791, -0.999919, -0.00239471, -0.0114866, 0.00491174, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.942585] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [185] , 0.94008, -0.0105571, -0.190328, -0.148905, -0.999909, -0.00261578, -0.0123088, 0.00482517, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.945486] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [186] , 0.94008, -0.0105571, -0.190328, -0.148905, -0.999909, -0.00261578, -0.0123088, 0.00482517, 0.00253061, -0.00419607, -0.0113971, 0.0448227, -0.16428, 0, 
[2025-02-03 14:47:14.950072] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [187] , 0.94008, -0.0105571, -0.190328, -0.148905, -0.999909, -0.00261578, -0.0123088, 0.00482517, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.952856] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [188] , 0.950081, -0.0105814, -0.190245, -0.148777, -0.999919, -0.00237932, -0.0115334, 0.00489163, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.955693] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [189] , 0.950081, -0.0105814, -0.190245, -0.148777, -0.999919, -0.00237932, -0.0115334, 0.00489163, -0.00243453, 0.00823901, 0.0127899, -0.0478983, 0.15488, 0, 
[2025-02-03 14:47:14.958480] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [190] , 0.950081, -0.0105814, -0.190245, -0.148777, -0.999919, -0.00237932, -0.0115334, 0.00489163, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.961278] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [191] , 0.960058, -0.0105814, -0.190245, -0.148777, -0.999919, -0.00237932, -0.0115334, 0.00489163, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.963810] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [192] , 0.960058, -0.0105831, -0.190238, -0.148766, -0.999918, -0.00238292, -0.0115833, 0.00488389, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.967917] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [193] , 0.960058, -0.0105831, -0.190238, -0.148766, -0.999918, -0.00238292, -0.0115833, 0.00488389, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.970705] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [194] , 0.970057, -0.0105831, -0.190238, -0.148766, -0.999918, -0.00238292, -0.0115833, 0.00488389, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.973305] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [195] , 0.970057, -0.0105914, -0.190247, -0.148766, -0.999918, -0.00237558, -0.0116223, 0.00486462, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.976266] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [196] , 0.970057, -0.0105914, -0.190247, -0.148766, -0.999918, -0.00237558, -0.0116223, 0.00486462, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.978999] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [197] , 0.970057, -0.0105914, -0.190247, -0.148766, -0.999918, -0.00237558, -0.0116223, 0.00486462, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.983259] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [198] , 0.980076, -0.0105914, -0.190247, -0.148766, -0.999918, -0.00237558, -0.0116223, 0.00486462, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.985695] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [199] , 0.980076, -0.0105877, -0.190267, -0.148767, -0.999918, -0.00238795, -0.0116347, 0.00486891, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.988630] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [200] , 0.980076, -0.0105877, -0.190267, -0.148767, -0.999918, -0.00238795, -0.0116347, 0.00486891, 0, -0.00201765, 0, 0, 0, 0, 
[2025-02-03 14:47:14.991487] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [201] , 0.990069, -0.0105877, -0.190267, -0.148767, -0.999918, -0.00238795, -0.0116347, 0.00486891, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.994044] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [202] , 0.990069, -0.0105996, -0.190298, -0.148769, -0.999917, -0.00237751, -0.0116629, 0.00485738, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:14.999252] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [203] , 0.990069, -0.0105996, -0.190298, -0.148769, -0.999917, -0.00237751, -0.0116629, 0.00485738, 0, -0.00301904, 0, 0, 0, 0, 
[2025-02-03 14:47:15.003201] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [204] , 1.00006, -0.0105996, -0.190298, -0.148769, -0.999917, -0.00237751, -0.0116629, 0.00485738, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:15.004178] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [205] , 1.00006, -0.0106108, -0.190327, -0.148774, -0.999917, -0.00236581, -0.0117025, 0.0048474, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:15.007252] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [206] , 1.00006, -0.0106108, -0.190327, -0.148774, -0.999917, -0.00236581, -0.0117025, 0.0048474, 0, -0.00290829, 0, 0, 0, 0, 
[2025-02-03 14:47:15.009939] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [207] , 1.00006, -0.0106108, -0.190327, -0.148774, -0.999917, -0.00236581, -0.0117025, 0.0048474, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:15.014501] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [208] , 1.01007, -0.0106119, -0.190339, -0.148763, -0.999917, -0.00237095, -0.0117255, 0.00484273, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:15.017313] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [209] , 1.01007, -0.0106119, -0.190339, -0.148763, -0.999917, -0.00237095, -0.0117255, 0.00484273, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:15.021128] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [210] , 1.02005, -0.0106119, -0.190339, -0.148763, -0.999917, -0.00237095, -0.0117255, 0.00484273, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:15.022564] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [211] , 1.02005, -0.0106122, -0.190335, -0.148743, -0.999917, -0.00236808, -0.0117381, 0.00484494, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:15.025623] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [212] , 1.02005, -0.0106122, -0.190335, -0.148743, -0.999917, -0.00236808, -0.0117381, 0.00484494, 0, 0, 0.00200515, 0, 0, 0, 
[2025-02-03 14:47:15.029938] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [213] , 1.02005, -0.0106122, -0.190335, -0.148743, -0.999917, -0.00236808, -0.0117381, 0.00484494, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:15.033503] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [214] , 1.03005, -0.0106125, -0.19031, -0.148726, -0.999917, -0.00236255, -0.0117406, 0.00483946, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:15.035760] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [215] , 1.03005, -0.0106125, -0.19031, -0.148726, -0.999917, -0.00236255, -0.0117406, 0.00483946, 0, 0.00253583, 0, 0, 0, 0, 
[2025-02-03 14:47:15.038013] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [216] , 1.03005, -0.0106125, -0.19031, -0.148726, -0.999917, -0.00236255, -0.0117406, 0.00483946, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:15.040860] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [217] , 1.04006, -0.0106125, -0.19031, -0.148726, -0.999917, -0.00236255, -0.0117406, 0.00483946, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:15.043441] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [218] , 1.04006, -0.0106061, -0.190282, -0.148714, -0.999917, -0.00237113, -0.0116949, 0.00484838, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:15.047469] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [219] , 1.04006, -0.0106061, -0.190282, -0.148714, -0.999917, -0.00237113, -0.0116949, 0.00484838, 0, 0.0027556, 0, 0, 0, 0, 
[2025-02-03 14:47:15.049562] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [220] , 1.04006, -0.0106061, -0.190282, -0.148714, -0.999917, -0.00237113, -0.0116949, 0.00484838, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:15.052194] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [221] , 1.05007, -0.0105987, -0.190254, -0.148719, -0.999917, -0.00237695, -0.0116577, 0.00486338, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:15.055175] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [222] , 1.05007, -0.0105987, -0.190254, -0.148719, -0.999917, -0.00237695, -0.0116577, 0.00486338, 0, 0.0027698, 0, 0, 0, 0, 
[2025-02-03 14:47:15.057680] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [223] , 1.05007, -0.0105987, -0.190254, -0.148719, -0.999917, -0.00237695, -0.0116577, 0.00486338, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:15.062237] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [224] , 1.06006, -0.0105987, -0.190254, -0.148719, -0.999917, -0.00237695, -0.0116577, 0.00486338, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:15.064968] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [225] , 1.06006, -0.0105887, -0.190243, -0.148741, -0.999918, -0.00237898, -0.011571, 0.00488571, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:15.067711] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [226] , 1.06006, -0.0105887, -0.190243, -0.148741, -0.999918, -0.00237898, -0.011571, 0.00488571, 0, 0, -0.00212927, 0, 0, 0, 
[2025-02-03 14:47:15.070699] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [227] , 1.07006, -0.0105887, -0.190243, -0.148741, -0.999918, -0.00237898, -0.011571, 0.00488571, 0, 0, 0, 0, 0, 0, 
