[2025-02-03 17:05:33.639958] [0x0000007f81912010] [MocapTag] [0x0000151c] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 17:05:56.217430] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8387] , 23.2154, -0.00220754, -0.200251, -1.11451, -0.998691, 0.00586251, 0.0115511, 0.0494747, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.221586] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8389] , 23.2154, -0.0020539, -0.200096, -1.1143, -0.998744, 0.00568274, 0.0121297, 0.0482734, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.224569] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8390] , 23.2154, -0.0020539, -0.200096, -1.1143, -0.998744, 0.00568274, 0.0121297, 0.0482734, 0.0153642, 0.0155557, 0.0207129, 0, 0.118871, -0.24015, 
[2025-02-03 17:05:56.227647] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8391] , 23.2254, -0.0020539, -0.200096, -1.1143, -0.998744, 0.00568274, 0.0121297, 0.0482734, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.229986] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8393] , 23.2254, -0.00199251, -0.199805, -1.11425, -0.998732, 0.00545388, 0.0118661, 0.0486121, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.233127] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8394] , 23.2254, -0.00199251, -0.199805, -1.11425, -0.998732, 0.00545388, 0.0118661, 0.0486121, 0.00613893, 0.0291339, 0.00509905, 0.0475168, -0.0508575, 0.0669256, 
[2025-02-03 17:05:56.237586] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8395] , 23.2354, -0.00199251, -0.199805, -1.11425, -0.998732, 0.00545388, 0.0118661, 0.0486121, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.240184] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8397] , 23.2354, -0.00150963, -0.199739, -1.11411, -0.998688, 0.00571854, 0.0119502, 0.0494704, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.244014] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8398] , 23.2354, -0.00150963, -0.199739, -1.11411, -0.998688, 0.00571854, 0.0119502, 0.0494704, 0.0482871, 0.00655903, 0.0143272, -0.0557184, 0, 0.172629, 
[2025-02-03 17:05:56.245979] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8399] , 23.2454, -0.00150963, -0.199739, -1.11411, -0.998688, 0.00571854, 0.0119502, 0.0494704, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.249791] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8401] , 23.2454, -0.00113051, -0.199436, -1.11417, -0.998724, 0.0050639, 0.0111243, 0.0490016, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.253857] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8402] , 23.2454, -0.00113051, -0.199436, -1.11417, -0.998724, 0.0050639, 0.0111243, 0.0490016, 0.0379124, 0.030299, -0.00605265, 0.140023, -0.157977, -0.0965208, 
[2025-02-03 17:05:56.256233] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8403] , 23.2554, -0.00113051, -0.199436, -1.11417, -0.998724, 0.0050639, 0.0111243, 0.0490016, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.259418] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8405] , 23.2554, -0.000968459, -0.199425, -1.11399, -0.998698, 0.00536162, 0.010991, 0.0495241, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.261931] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8406] , 23.2554, -0.000968459, -0.199425, -1.11399, -0.998698, 0.00536162, 0.010991, 0.0495241, 0.0162052, 0, 0.0180824, -0.0592947, 0, 0.105087, 
[2025-02-03 17:05:56.264655] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8407] , 23.2554, -0.000968459, -0.199425, -1.11399, -0.998698, 0.00536162, 0.010991, 0.0495241, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.269574] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8409] , 23.2654, -0.000968459, -0.199425, -1.11399, -0.998698, 0.00536162, 0.010991, 0.0495241, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.272371] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8410] , 23.2654, -0.000547273, -0.199034, -1.11418, -0.998707, 0.00471172, 0.0102235, 0.049571, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.275280] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8411] , 23.2654, -0.000547273, -0.199034, -1.11418, -0.998707, 0.00471172, 0.0102235, 0.049571, 0.0421186, 0.0390818, -0.0187478, 0.137377, -0.146932, 0, 
[2025-02-03 17:05:56.278167] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8413] , 23.2754, -0.000314175, -0.199284, -1.11395, -0.998707, 0.00472566, 0.00995188, 0.0496251, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.282725] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8414] , 23.2754, -0.000314175, -0.199284, -1.11395, -0.998707, 0.00472566, 0.00995188, 0.0496251, 0.0233098, -0.0249485, 0.0230618, 0, -0.0544479, 0, 
[2025-02-03 17:05:56.286719] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8415] , 23.2854, -0.000314175, -0.199284, -1.11395, -0.998707, 0.00472566, 0.00995188, 0.0496251, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.289478] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8417] , 23.2854, 0.000187572, -0.198842, -1.11402, -0.998704, 0.0038617, 0.00801385, 0.0501037, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.292363] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8418] , 23.2854, 0.000187572, -0.198842, -1.11402, -0.998704, 0.0038617, 0.00801385, 0.0501037, 0.0501748, 0.0441332, -0.00771759, 0.19114, -0.378962, 0.0921719, 
[2025-02-03 17:05:56.294987] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8419] , 23.2854, 0.000187572, -0.198842, -1.11402, -0.998704, 0.0038617, 0.00801385, 0.0501037, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.297870] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8420] , 23.2954, 0.000557199, -0.198822, -1.11398, -0.998738, 0.00360474, 0.00680486, 0.0496353, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.302167] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8422] , 23.2954, 0.000557199, -0.198822, -1.11398, -0.998738, 0.00360474, 0.00680486, 0.0496353, 0.0369626, 0.0020118, 0.00431791, 0.0640869, -0.238552, -0.0953361, 
[2025-02-03 17:05:56.304954] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8423] , 23.2954, 0.000557199, -0.198822, -1.11398, -0.998738, 0.00360474, 0.00680486, 0.0496353, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.308752] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8425] , 23.3054, 0.000854497, -0.199002, -1.11377, -0.998695, 0.00394257, 0.00603484, 0.0505613, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.310820] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8426] , 23.3054, 0.000854497, -0.199002, -1.11377, -0.998695, 0.00394257, 0.00603484, 0.0505613, 0.0297299, -0.0180301, 0.0210556, -0.0608921, -0.157957, 0.185141, 
[2025-02-03 17:05:56.313395] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8427] , 23.3054, 0.000854497, -0.199002, -1.11377, -0.998695, 0.00394257, 0.00603484, 0.0505613, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.317876] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8428] , 23.3154, 0.000854497, -0.199002, -1.11377, -0.998695, 0.00394257, 0.00603484, 0.0505613, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.320597] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8430] , 23.3154, 0.00140867, -0.198777, -1.11394, -0.998749, 0.00327712, 0.00427143, 0.0497211, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.323385] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8431] , 23.3154, 0.00140867, -0.198777, -1.11394, -0.998749, 0.00327712, 0.00427143, 0.0497211, 0.0554172, 0.0225821, -0.0166897, 0.151467, -0.344914, -0.170454, 
[2025-02-03 17:05:56.326756] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8432] , 23.3254, 0.00140867, -0.198777, -1.11394, -0.998749, 0.00327712, 0.00427143, 0.0497211, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.329243] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8434] , 23.3254, 0.00167504, -0.198674, -1.11406, -0.998698, 0.003434, 0.00280855, 0.05082, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.333545] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8435] , 23.3254, 0.00167504, -0.198674, -1.11406, -0.998698, 0.003434, 0.00280855, 0.05082, 0.0266371, 0.0102208, -0.0123137, 0, -0.294558, 0.219014, 
[2025-02-03 17:05:56.337539] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8436] , 23.3354, 0.00167504, -0.198674, -1.11406, -0.998698, 0.003434, 0.00280855, 0.05082, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.339145] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8438] , 23.3354, 0.0020764, -0.198791, -1.11394, -0.998692, 0.00387611, 0.00231625, 0.0509391, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.342089] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8439] , 23.3354, 0.0020764, -0.198791, -1.11394, -0.998692, 0.00387611, 0.00231625, 0.0509391, 0.0401362, -0.0116243, 0.0123333, -0.0833511, -0.102923, 0, 
[2025-02-03 17:05:56.344595] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8440] , 23.3354, 0.0020764, -0.198791, -1.11394, -0.998692, 0.00387611, 0.00231625, 0.0509391, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.348985] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8442] , 23.3454, 0.0020764, -0.198791, -1.11394, -0.998692, 0.00387611, 0.00231625, 0.0509391, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.352702] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8443] , 23.3454, 0.00267522, -0.198741, -1.11395, -0.998719, 0.00387181, 0.00113071, 0.0504377, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.354369] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8444] , 23.3454, 0.00267522, -0.198741, -1.11395, -0.998719, 0.00387181, 0.00113071, 0.0504377, 0.0598822, 0.00496236, 0, 0, -0.23636, -0.101375, 
[2025-02-03 17:05:56.357196] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8445] , 23.3554, 0.00267522, -0.198741, -1.11395, -0.998719, 0.00387181, 0.00113071, 0.0504377, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.359719] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8447] , 23.3554, 0.00279068, -0.198769, -1.11404, -0.998715, 0.00346667, -3.47599e-05, 0.0505514, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.364194] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8448] , 23.3554, 0.00279068, -0.198769, -1.11404, -0.998715, 0.00346667, -3.47599e-05, 0.0505514, 0.0115457, -0.00282981, -0.00896534, 0.0926971, -0.228788, 0, 
[2025-02-03 17:05:56.367045] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8449] , 23.3654, 0.00279068, -0.198769, -1.11404, -0.998715, 0.00346667, -3.47599e-05, 0.0505514, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.370223] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8451] , 23.3654, 0.00321983, -0.199025, -1.1138, -0.998694, 0.00381625, -0.000185253, 0.0509576, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.372530] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8452] , 23.3654, 0.00321983, -0.199025, -1.1138, -0.998694, 0.00381625, -0.000185253, 0.0509576, 0.0429153, -0.025611, 0.0240025, -0.0682831, 0, 0.0812024, 
[2025-02-03 17:05:56.375278] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8453] , 23.3654, 0.00321983, -0.199025, -1.1138, -0.998694, 0.00381625, -0.000185253, 0.0509576, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.379690] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8455] , 23.3754, 0.00386339, -0.198785, -1.11374, -0.998689, 0.00379236, -0.00243593, 0.0509884, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.382361] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8456] , 23.3754, 0.00386339, -0.198785, -1.11374, -0.998689, 0.00379236, -0.00243593, 0.0509884, 0.0643557, 0.02403, 0.00652754, 0, -0.449327, 0, 
[2025-02-03 17:05:56.384880] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8457] , 23.3754, 0.00386339, -0.198785, -1.11374, -0.998689, 0.00379236, -0.00243593, 0.0509884, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.387844] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8458] , 23.3854, 0.00423165, -0.198887, -1.11389, -0.998717, 0.00311182, -0.00326056, 0.0504483, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.390700] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8460] , 23.3854, 0.00423165, -0.198887, -1.11389, -0.998717, 0.00311182, -0.00326056, 0.0504483, 0.0368257, -0.0101912, -0.0155416, 0.143957, -0.157456, -0.108244, 
[2025-02-03 17:05:56.395052] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8461] , 23.3854, 0.00423165, -0.198887, -1.11389, -0.998717, 0.00311182, -0.00326056, 0.0504483, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.397749] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8462] , 23.3954, 0.00463096, -0.199067, -1.11365, -0.998698, 0.00309306, -0.00377599, 0.0507837, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.400603] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8464] , 23.3954, 0.00463096, -0.199067, -1.11365, -0.998698, 0.00309306, -0.00377599, 0.0507837, 0.0399315, -0.0180178, 0.0236703, 0, -0.10296, 0.0669174, 
[2025-02-03 17:05:56.403269] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8465] , 23.3954, 0.00463096, -0.199067, -1.11365, -0.998698, 0.00309306, -0.00377599, 0.0507837, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.407695] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8466] , 23.4054, 0.00463096, -0.199067, -1.11365, -0.998698, 0.00309306, -0.00377599, 0.0507837, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.410567] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8468] , 23.4054, 0.00492314, -0.199022, -1.11376, -0.998665, 0.00252973, -0.00566698, 0.0512886, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.413565] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8469] , 23.4054, 0.00492314, -0.199022, -1.11376, -0.998665, 0.00252973, -0.00566698, 0.0512886, 0.0292173, 0.0045478, -0.011074, 0.132298, -0.37222, 0.100874, 
[2025-02-03 17:05:56.416530] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8470] , 23.4154, 0.00492314, -0.199022, -1.11376, -0.998665, 0.00252973, -0.00566698, 0.0512886, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.419640] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8472] , 23.4154, 0.00521567, -0.199447, -1.11374, -0.99866, 0.00189846, -0.0050923, 0.0514657, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.421969] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8473] , 23.4154, 0.00521567, -0.199447, -1.11374, -0.99866, 0.00189846, -0.0050923, 0.0514657, 0.0292538, -0.0425674, 0.00267765, 0.120378, 0.121204, 0.0363097, 
[2025-02-03 17:05:56.424492] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8474] , 23.4154, 0.00521567, -0.199447, -1.11374, -0.99866, 0.00189846, -0.0050923, 0.0514657, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.429071] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8476] , 23.4254, 0.00567576, -0.199345, -1.11377, -0.998662, 0.00106321, -0.00691646, 0.0512278, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.431930] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8477] , 23.4254, 0.00567576, -0.199345, -1.11377, -0.998662, 0.00106321, -0.00691646, 0.0512278, 0.0460091, 0.0102353, -0.00283252, 0.185275, -0.355725, -0.0468217, 
[2025-02-03 17:05:56.434873] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8478] , 23.4254, 0.00567576, -0.199345, -1.11377, -0.998662, 0.00106321, -0.00691646, 0.0512278, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.437529] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8479] , 23.4354, 0.00567576, -0.199345, -1.11377, -0.998662, 0.00106321, -0.00691646, 0.0512278, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.440092] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8481] , 23.4354, 0.00613357, -0.199333, -1.114, -0.998649, -0.000249604, -0.00742812, 0.0514386, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.443825] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8482] , 23.4354, 0.00613357, -0.199333, -1.114, -0.998649, -0.000249604, -0.00742812, 0.0514386, 0.0457805, 0, -0.0231763, -628.051, -0.0887233, 0.0441737, 
[2025-02-03 17:05:56.446676] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8483] , 23.4454, 0.00613357, -0.199333, -1.114, -0.998649, -0.000249604, -0.00742812, 0.0514386, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.449418] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8485] , 23.4454, 0.00639104, -0.199675, -1.11381, -0.998637, -0.000914235, -0.00784154, 0.0515909, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.452085] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8486] , 23.4454, 0.00639104, -0.199675, -1.11381, -0.998637, -0.000914235, -0.00784154, 0.0515909, 0.025747, -0.0342173, 0.0185536, 0.137258, -0.0756972, 0, 
[2025-02-03 17:05:56.454633] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8487] , 23.4454, 0.00639104, -0.199675, -1.11381, -0.998637, -0.000914235, -0.00784154, 0.0515909, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.459121] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8489] , 23.4554, 0.00639104, -0.199675, -1.11381, -0.998637, -0.000914235, -0.00784154, 0.0515909, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.462560] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8490] , 23.4554, 0.00660509, -0.199804, -1.1139, -0.998605, -0.00214379, -0.00933374, 0.051923, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.464495] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8491] , 23.4554, 0.00660509, -0.199804, -1.1139, -0.998605, -0.00214379, -0.00933374, 0.051923, 0.0214053, -0.0128553, -0.00905395, 0.261641, -0.285186, 0.0694536, 
[2025-02-03 17:05:56.467490] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8492] , 23.4654, 0.00660509, -0.199804, -1.1139, -0.998605, -0.00214379, -0.00933374, 0.051923, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.469956] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8494] , 23.4654, 0.00703662, -0.199867, -1.11401, -0.998591, -0.00336217, -0.00988735, 0.052035, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.474878] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8495] , 23.4654, 0.00703662, -0.199867, -1.11401, -0.998591, -0.00336217, -0.00988735, 0.052035, 0.0431531, -0.00636312, -0.0102269, 0.249362, -0.0978276, 0, 
[2025-02-03 17:05:56.480585] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8497] , 23.4754, 0.00703662, -0.199867, -1.11401, -0.998591, -0.00336217, -0.00988735, 0.052035, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.481137] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8498] , 23.4754, 0.00735423, -0.200179, -1.1139, -0.998568, -0.00436318, -0.00988868, 0.0523895, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.484567] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8499] , 23.4754, 0.00735423, -0.200179, -1.1139, -0.998568, -0.00436318, -0.00988868, 0.0523895, 0.0317609, -0.031163, 0.010304, 0.200653, 0, 0.0729322, 
[2025-02-03 17:05:56.485954] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8500] , 23.4854, 0.00735423, -0.200179, -1.1139, -0.998568, -0.00436318, -0.00988868, 0.0523895, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.489438] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8502] , 23.4854, 0.00750392, -0.200286, -1.11404, -0.998544, -0.00531217, -0.0110415, 0.052525, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.492341] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8503] , 23.4854, 0.00750392, -0.200286, -1.11404, -0.998544, -0.00531217, -0.0110415, 0.052525, 0.0149684, -0.0106978, -0.0135218, 0.201988, -0.220139, 0, 
[2025-02-03 17:05:56.494881] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8504] , 23.4854, 0.00750392, -0.200286, -1.11404, -0.998544, -0.00531217, -0.0110415, 0.052525, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.497727] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8505] , 23.4954, 0.00796597, -0.200387, -1.11404, -0.998559, -0.00641209, -0.0119075, 0.0519345, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.500582] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8507] , 23.4954, 0.00796597, -0.200387, -1.11404, -0.998559, -0.00641209, -0.0119075, 0.0519345, 0.0462051, -0.010081, 0, 0.227499, -0.162228, -0.11453, 
[2025-02-03 17:05:56.504562] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8508] , 23.4954, 0.00796597, -0.200387, -1.11404, -0.998559, -0.00641209, -0.0119075, 0.0519345, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.507848] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8509] , 23.5054, 0.00796597, -0.200387, -1.11404, -0.998559, -0.00641209, -0.0119075, 0.0519345, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.510074] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8511] , 23.5054, 0.00763941, -0.20042, -1.11395, -0.998578, -0.00763049, -0.0111598, 0.0515737, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.512897] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8512] , 23.5054, 0.00763941, -0.20042, -1.11395, -0.998578, -0.00763049, -0.0111598, 0.0515737, -0.0326555, -0.00335838, 0.00893755, 0.234818, 0.161428, -0.0708565, 
[2025-02-03 17:05:56.515849] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8513] , 23.5154, 0.00763941, -0.20042, -1.11395, -0.998578, -0.00763049, -0.0111598, 0.0515737, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.519309] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8515] , 23.5154, 0.00825886, -0.200707, -1.11417, -0.998461, -0.00840294, -0.0135697, 0.0531179, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.522195] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8516] , 23.5154, 0.00825886, -0.200707, -1.11417, -0.998461, -0.00840294, -0.0135697, 0.0531179, 0.0619449, -0.0286766, -0.0223981, 0.183392, -0.47055, 0.315934, 
[2025-02-03 17:05:56.524606] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8517] , 23.5154, 0.00825886, -0.200707, -1.11417, -0.998461, -0.00840294, -0.0135697, 0.0531179, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.528002] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8518] , 23.5254, 0.00825886, -0.200707, -1.11417, -0.998461, -0.00840294, -0.0135697, 0.0531179, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.530154] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8520] , 23.5254, 0.00893867, -0.200611, -1.11442, -0.998444, -0.00844786, -0.0146239, 0.0531531, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.535451] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8521] , 23.5254, 0.00893867, -0.200611, -1.11442, -0.998444, -0.00844786, -0.0146239, 0.0531531, 0.0679812, 0.00958186, -0.0249072, 0, -0.210012, 0, 
[2025-02-03 17:05:56.537423] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8522] , 23.5354, 0.00893867, -0.200611, -1.11442, -0.998444, -0.00844786, -0.0146239, 0.0531531, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:56.540115] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [8524] , 23.5354, 0.0080463, -0.200974, -1.11367, -0.998522, -0.00871208, -0.0111096, 0.0524807, 0, 0, 0, 0, 0, 0, 
