[2025-02-03 17:21:28.432235] [0x0000007fb8648010] [MocapTag] [0x00002d98] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 17:21:58.837685] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12074] , 30.8367, 0.0411366, -0.272182, -0.150898, -0.99011, -0.00126096, -0.00302184, -0.140255, -0.00307382, -0.00255016, 0, 0, 0, 0, 
[2025-02-03 17:21:58.839731] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12075] , 30.8367, 0.0411366, -0.272182, -0.150898, -0.99011, -0.00126096, -0.00302184, -0.140255, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.842269] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12076] , 30.8367, 0.041096, -0.272223, -0.150947, -0.99011, -0.00125493, -0.0031975, -0.140249, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.845083] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12077] , 30.8367, 0.041096, -0.272223, -0.150947, -0.99011, -0.00125493, -0.0031975, -0.140249, -0.00406244, -0.00417857, -0.00495434, 0, 0, 0, 
[2025-02-03 17:21:58.849156] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12078] , 30.8467, 0.041096, -0.272223, -0.150947, -0.99011, -0.00125493, -0.0031975, -0.140249, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.850460] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12079] , 30.8467, 0.041096, -0.272223, -0.150947, -0.99011, -0.00125493, -0.0031975, -0.140249, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.857300] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12080] , 30.8567, 0.0410805, -0.272248, -0.150987, -0.99011, -0.00129299, -0.00332445, -0.14025, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.857899] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12081] , 30.8567, 0.0410805, -0.272248, -0.150987, -0.99011, -0.00129299, -0.00332445, -0.14025, 0, -0.00247458, -0.00395371, 0, 0, 0, 
[2025-02-03 17:21:58.859583] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12082] , 30.8567, 0.0410805, -0.272248, -0.150987, -0.99011, -0.00129299, -0.00332445, -0.14025, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.861209] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12083] , 30.8567, 0.0410615, -0.272234, -0.150968, -0.990106, -0.00125226, -0.00337399, -0.140272, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.865654] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12084] , 30.8567, 0.0410615, -0.272234, -0.150968, -0.990106, -0.00125226, -0.00337399, -0.140272, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.868138] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12085] , 30.8667, 0.0410615, -0.272234, -0.150968, -0.990106, -0.00125226, -0.00337399, -0.140272, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.870778] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12086] , 30.8667, 0.0410615, -0.272234, -0.150968, -0.990106, -0.00125226, -0.00337399, -0.140272, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.873231] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12087] , 30.8667, 0.0410731, -0.272239, -0.150969, -0.990107, -0.00124041, -0.00343229, -0.14027, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.877807] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12088] , 30.8767, 0.0410731, -0.272239, -0.150969, -0.990107, -0.00124041, -0.00343229, -0.14027, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.878760] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12089] , 30.8767, 0.0410731, -0.272239, -0.150969, -0.990107, -0.00124041, -0.00343229, -0.14027, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.882463] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12090] , 30.8767, 0.0411155, -0.272219, -0.150955, -0.990109, -0.0012297, -0.00337518, -0.140254, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.886045] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12091] , 30.8767, 0.0411155, -0.272219, -0.150955, -0.990109, -0.0012297, -0.00337518, -0.140254, 0.00424164, 0.00203651, 0, 0, 0, 0, 
[2025-02-03 17:21:58.887977] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12092] , 30.8867, 0.0411155, -0.272219, -0.150955, -0.990109, -0.0012297, -0.00337518, -0.140254, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.890364] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12093] , 30.8867, 0.0411155, -0.272219, -0.150955, -0.990109, -0.0012297, -0.00337518, -0.140254, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.893141] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12094] , 30.8867, 0.0411268, -0.272193, -0.150929, -0.990108, -0.00122696, -0.00325848, -0.140262, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.897639] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12095] , 30.8967, 0.0411268, -0.272193, -0.150929, -0.990108, -0.00122696, -0.00325848, -0.140262, 0, 0.00258852, 0.0025624, 0, 0, 0, 
[2025-02-03 17:21:58.900140] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12096] , 30.8967, 0.0411268, -0.272193, -0.150929, -0.990108, -0.00122696, -0.00325848, -0.140262, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.902594] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12097] , 30.8967, 0.0411787, -0.272154, -0.150908, -0.990106, -0.00125356, -0.00319135, -0.140278, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.905462] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12098] , 30.8967, 0.0411787, -0.272154, -0.150908, -0.990106, -0.00125356, -0.00319135, -0.140278, 0.00518995, 0.00393885, 0.00214143, 0, 0, 0, 
[2025-02-03 17:21:58.908019] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12099] , 30.9067, 0.0411787, -0.272154, -0.150908, -0.990106, -0.00125356, -0.00319135, -0.140278, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.910648] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12100] , 30.9067, 0.0411787, -0.272154, -0.150908, -0.990106, -0.00125356, -0.00319135, -0.140278, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.914494] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12101] , 30.9067, 0.0411792, -0.272157, -0.150913, -0.990107, -0.00126799, -0.0032447, -0.140269, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.917213] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12102] , 30.9167, 0.0411792, -0.272157, -0.150913, -0.990107, -0.00126799, -0.0032447, -0.140269, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.920159] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12103] , 30.9167, 0.0411792, -0.272157, -0.150913, -0.990107, -0.00126799, -0.0032447, -0.140269, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.922654] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12104] , 30.9167, 0.041177, -0.272147, -0.150912, -0.990107, -0.00130261, -0.00316627, -0.140271, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.925500] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12105] , 30.9167, 0.041177, -0.272147, -0.150912, -0.990107, -0.00130261, -0.00316627, -0.140271, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.929794] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12106] , 30.9267, 0.041177, -0.272147, -0.150912, -0.990107, -0.00130261, -0.00316627, -0.140271, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.932302] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12107] , 30.9267, 0.0412052, -0.272165, -0.15092, -0.990107, -0.00130338, -0.00312423, -0.140273, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.936887] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12108] , 30.9267, 0.0412052, -0.272165, -0.15092, -0.990107, -0.00130338, -0.00312423, -0.140273, 0.00281461, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.937736] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12109] , 30.9367, 0.0412052, -0.272165, -0.15092, -0.990107, -0.00130338, -0.00312423, -0.140273, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.940264] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12110] , 30.9367, 0.0412052, -0.272165, -0.15092, -0.990107, -0.00130338, -0.00312423, -0.140273, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.942766] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12111] , 30.9367, 0.041146, -0.272171, -0.15093, -0.990105, -0.00127349, -0.00319279, -0.140289, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.946636] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12112] , 30.9367, 0.041146, -0.272171, -0.15093, -0.990105, -0.00127349, -0.00319279, -0.140289, -0.00591794, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.949166] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12113] , 30.9467, 0.041146, -0.272171, -0.15093, -0.990105, -0.00127349, -0.00319279, -0.140289, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.951635] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12114] , 30.9467, 0.041122, -0.272188, -0.150963, -0.990105, -0.00130698, -0.00333446, -0.14028, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.954548] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12115] , 30.9467, 0.041122, -0.272188, -0.150963, -0.990105, -0.00130698, -0.00333446, -0.14028, -0.00240216, 0, -0.00328175, 0, 0, 0, 
[2025-02-03 17:21:58.957051] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12116] , 30.9567, 0.041122, -0.272188, -0.150963, -0.990105, -0.00130698, -0.00333446, -0.14028, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.961976] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12117] , 30.9567, 0.041122, -0.272188, -0.150963, -0.990105, -0.00130698, -0.00333446, -0.14028, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.965568] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12118] , 30.9567, 0.0410847, -0.272205, -0.15099, -0.990107, -0.00131155, -0.00339142, -0.140265, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.967188] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12119] , 30.9667, 0.0410847, -0.272205, -0.15099, -0.990107, -0.00131155, -0.00339142, -0.140265, -0.00372665, 0, -0.00269655, 0, 0, 0, 
[2025-02-03 17:21:58.970401] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12120] , 30.9667, 0.0410847, -0.272205, -0.15099, -0.990107, -0.00131155, -0.00339142, -0.140265, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.972476] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12121] , 30.9667, 0.0410843, -0.272194, -0.150977, -0.990103, -0.00130598, -0.00328595, -0.140295, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.975148] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12122] , 30.9667, 0.0410843, -0.272194, -0.150977, -0.990103, -0.00130598, -0.00328595, -0.140295, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.980890] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12123] , 30.9767, 0.0410843, -0.272194, -0.150977, -0.990103, -0.00130598, -0.00328595, -0.140295, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.982435] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12124] , 30.9767, 0.041066, -0.272192, -0.150978, -0.9901, -0.00127413, -0.00329599, -0.140318, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.985438] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12125] , 30.9767, 0.041066, -0.272192, -0.150978, -0.9901, -0.00127413, -0.00329599, -0.140318, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.988563] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12126] , 30.9867, 0.041066, -0.272192, -0.150978, -0.9901, -0.00127413, -0.00329599, -0.140318, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.990515] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12127] , 30.9867, 0.041066, -0.272192, -0.150978, -0.9901, -0.00127413, -0.00329599, -0.140318, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.994352] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12128] , 30.9867, 0.0410481, -0.272203, -0.150988, -0.990106, -0.00129953, -0.00336406, -0.140276, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:58.997256] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12129] , 30.9967, 0.0410481, -0.272203, -0.150988, -0.990106, -0.00129953, -0.00336406, -0.140276, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.002553] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12130] , 30.9967, 0.0410481, -0.272203, -0.150988, -0.990106, -0.00129953, -0.00336406, -0.140276, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.003175] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12131] , 30.9967, 0.0410495, -0.272199, -0.150982, -0.990104, -0.00129152, -0.00345644, -0.140288, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.005652] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12132] , 30.9967, 0.0410495, -0.272199, -0.150982, -0.990104, -0.00129152, -0.00345644, -0.140288, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.010294] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12133] , 31.0067, 0.0410495, -0.272199, -0.150982, -0.990104, -0.00129152, -0.00345644, -0.140288, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.012724] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12134] , 31.0067, 0.0410613, -0.272183, -0.150979, -0.990103, -0.00127999, -0.00342476, -0.140293, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.015671] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12135] , 31.0067, 0.0410613, -0.272183, -0.150979, -0.990103, -0.00127999, -0.00342476, -0.140293, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.018139] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12136] , 31.0167, 0.0410613, -0.272183, -0.150979, -0.990103, -0.00127999, -0.00342476, -0.140293, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.020781] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12137] , 31.0167, 0.0410613, -0.272183, -0.150979, -0.990103, -0.00127999, -0.00342476, -0.140293, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.023347] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12138] , 31.0167, 0.0411142, -0.272176, -0.150934, -0.990101, -0.00122041, -0.00331106, -0.140312, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.027998] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12139] , 31.0267, 0.0411142, -0.272176, -0.150934, -0.990101, -0.00122041, -0.00331106, -0.140312, 0.00529219, 0, 0.00450265, 0, 0, 0, 
[2025-02-03 17:21:59.030522] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12140] , 31.0267, 0.0411142, -0.272176, -0.150934, -0.990101, -0.00122041, -0.00331106, -0.140312, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.033142] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12141] , 31.0267, 0.0411343, -0.272171, -0.150911, -0.990105, -0.00123687, -0.00325771, -0.140284, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.035759] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12142] , 31.0267, 0.0411343, -0.272171, -0.150911, -0.990105, -0.00123687, -0.00325771, -0.140284, 0.00200878, 0, 0.00227772, 0, 0, 0, 
[2025-02-03 17:21:59.038403] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12143] , 31.0367, 0.0411343, -0.272171, -0.150911, -0.990105, -0.00123687, -0.00325771, -0.140284, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.042188] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12144] , 31.0367, 0.0411801, -0.272157, -0.150889, -0.990101, -0.0012517, -0.00312506, -0.140318, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.044963] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12145] , 31.0367, 0.0411801, -0.272157, -0.150889, -0.990101, -0.0012517, -0.00312506, -0.140318, 0.00457713, 0, 0.00220005, 0, 0, 0, 
[2025-02-03 17:21:59.048768] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12146] , 31.0467, 0.0411801, -0.272157, -0.150889, -0.990101, -0.0012517, -0.00312506, -0.140318, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.050082] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12147] , 31.0467, 0.0411801, -0.272157, -0.150889, -0.990101, -0.0012517, -0.00312506, -0.140318, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.052638] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12148] , 31.0467, 0.0411773, -0.272148, -0.150885, -0.990103, -0.0012707, -0.00296197, -0.140303, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.057031] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12149] , 31.0567, 0.0411773, -0.272148, -0.150885, -0.990103, -0.0012707, -0.00296197, -0.140303, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.059925] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12150] , 31.0567, 0.0411773, -0.272148, -0.150885, -0.990103, -0.0012707, -0.00296197, -0.140303, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.062443] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12151] , 31.0567, 0.0411621, -0.272154, -0.150926, -0.990103, -0.00130976, -0.003026, -0.140307, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.065300] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12152] , 31.0567, 0.0411621, -0.272154, -0.150926, -0.990103, -0.00130976, -0.003026, -0.140307, 0, 0, -0.004148, 0, 0, 0, 
[2025-02-03 17:21:59.067765] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12153] , 31.0667, 0.0411621, -0.272154, -0.150926, -0.990103, -0.00130976, -0.003026, -0.140307, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.070399] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12154] , 31.0667, 0.0411621, -0.272154, -0.150926, -0.990103, -0.00130976, -0.003026, -0.140307, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.073888] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12155] , 31.0667, 0.0411523, -0.272183, -0.150963, -0.990102, -0.00128502, -0.00317365, -0.140311, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.076770] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12156] , 31.0667, 0.0411523, -0.272183, -0.150963, -0.990102, -0.00128502, -0.00317365, -0.140311, 0, -0.00286603, -0.00371424, 0, 0, 0, 
[2025-02-03 17:21:59.079662] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12157] , 31.0767, 0.0411523, -0.272183, -0.150963, -0.990102, -0.00128502, -0.00317365, -0.140311, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.082215] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12158] , 31.0767, 0.0411274, -0.272193, -0.150969, -0.990101, -0.00126411, -0.00326411, -0.140316, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.084852] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12159] , 31.0767, 0.0411274, -0.272193, -0.150969, -0.990101, -0.00126411, -0.00326411, -0.140316, -0.00249022, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.090937] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12160] , 31.0867, 0.0411274, -0.272193, -0.150969, -0.990101, -0.00126411, -0.00326411, -0.140316, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.092035] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12161] , 31.0867, 0.0410991, -0.272209, -0.150962, -0.990107, -0.00122495, -0.0031842, -0.140271, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.094771] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12162] , 31.0867, 0.0410991, -0.272209, -0.150962, -0.990107, -0.00122495, -0.0031842, -0.140271, -0.00282861, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.097293] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12163] , 31.0967, 0.0410991, -0.272209, -0.150962, -0.990107, -0.00122495, -0.0031842, -0.140271, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.099983] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12164] , 31.0967, 0.0410991, -0.272209, -0.150962, -0.990107, -0.00122495, -0.0031842, -0.140271, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.104306] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12165] , 31.0967, 0.0410866, -0.272227, -0.150983, -0.99011, -0.00123827, -0.00318139, -0.14025, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.108727] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12166] , 31.1067, 0.0410866, -0.272227, -0.150983, -0.99011, -0.00123827, -0.00318139, -0.14025, 0, 0, -0.00213313, 0, 0, 0, 
[2025-02-03 17:21:59.109864] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12167] , 31.1067, 0.0410866, -0.272227, -0.150983, -0.99011, -0.00123827, -0.00318139, -0.14025, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.112658] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12168] , 31.1067, 0.0410955, -0.272233, -0.150987, -0.99011, -0.00121426, -0.00315558, -0.140252, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.115349] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12169] , 31.1067, 0.0410955, -0.272233, -0.150987, -0.99011, -0.00121426, -0.00315558, -0.140252, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.118150] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12170] , 31.1167, 0.0410955, -0.272233, -0.150987, -0.99011, -0.00121426, -0.00315558, -0.140252, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.121243] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12171] , 31.1167, 0.0410955, -0.272233, -0.150987, -0.99011, -0.00121426, -0.00315558, -0.140252, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.123757] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12172] , 31.1167, 0.0411044, -0.27221, -0.150959, -0.990107, -0.00117221, -0.00309653, -0.140272, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:59.126587] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [12173] , 31.1167, 0.0411044, -0.27221, -0.150959, -0.990107, -0.00117221, -0.00309653, -0.140272, 0, 0.00224965, 0.00284291, 0, 0, 0, 
