[2024-07-23 13:58:09.542888] [0x0000007fa7966010] [LogDataTag] [0x00003de4] [1] , Controller Time [s], Algorithm Execution Time [us], Mode [-], Switch button [-], Coefficient of Lift Upper wing [-], Coefficient of Lift Lower wing [-], Coefficient of Lift Left stabilizer [-], Coefficient of Lift Right stabilizer [-], Coefficient of Drag Upper wing [-], Coefficient of Drag Lower wing [-], Coefficient of Drag Left stabilizer [-], Coefficient of Drag Right stabilizer [-], Coefficient of Aero Moment Upper wing [-], Coefficient of Aero Moment Lower wing [-], Coefficient of Aero Moment Left stabilizer [-], Coefficient of Aero Moment Right stabilizer [-], Aero F_x in Quadcopter Frame [N], Aero F_y in Quadcopter Frame [N], Aero F_z in Quadcopter Frame [N], Aero Moment_x in Chosen Frame [Nm], Aero Moment_y in Chosen Frame [Nm], Aero Moment_z in Chosen Frame [Nm], Squared Norm of Velocity [-], Position x [m], Position y [m], Position z [m], Velocity x [m/s], Velocity y [m/s], Velocity z [m/s], Reference Position x [m], Reference Position y [m], Reference Position z [m], Reference Velocity x [m/s], Reference Velocity y [m/s], Reference Velocity z [m/s], Reference Acceleration x [m/s^2], Reference Acceleration y [m/s^2], Reference Acceleration z [m/s^2], User Position x [m], User Position y [m], User Position z [m], User Velocity x [m/s], User Velocity y [m/s], User Velocity z [m/s], User Acceleration x [m/s^2], User Acceleration y [m/s^2], User Acceleration z [m/s^2], Error in x [m], Error in y [m], Error in z [m], Error in vx [m/s], Error in vy [m/s], Error in vz [m/s], Integral Error in x [m], Integral Error in y [m], Integral Error in z [m], Reference Error in x [m], Reference Error in y [m], Reference Error in z [m], Integral Reference Error in x [m], Integral Reference Error in y [m], Integral Reference Error in z [m], Reference Command in x [-], Reference Command in y [-], Reference Command in z [-], mu_baseline x [N], mu_baseline y [N], mu_baseline z [N], mu_adaptive x [N], mu_adaptive y [N], mu_adaptive z [N], mu in Body x [N], mu in Body y [N], mu in Body z [N], Desired Phi [rad], Desired Theta [rad], Desired Psi [rad], Desired Phi Rate [rad/s], Desired Theta Rate [rad/s], Desired Psi Rate [rad/s], Phi in Use [rad], Theta in Use [rad], Psi in Use [rad], Phi Quadcopter [rad], Theta Quadcopter [rad], Psi Quadcopter [rad], Phi Biplane [rad], Theta Biplane [rad], Psi Biplane [rad], Phi Rate in use [rad/s], Theta Rate in use [rad/s], Psi Rate in use [rad/s], Error in Phi [rad], Error in Theta [rad], Error in Psi [rad], Integral Error in Phi [rad], Integral Error in Theta [rad], Integral Error in Psi [rad], Error in Phi Rate [rad/s], Error in Theta Rate [rad/s], Error in Psi Rate [rad/s], Omega Cmd x [-], Omega Cmd y [-], Omega Cmd z [-], Reference Error in omega x [rad/s], Reference Error in omega y [rad/s], Reference Error in omega z [rad/s], Integral Reference Error in omega x [rad/s], Integral Reference Error in omega y [rad/s], Integral Reference Error in omega z [rad/s], Reference omega x [rad/s], Reference omega y [rad/s], Reference omega z [rad/s], Referemce angular acceleration x [rad/s^2], Referemce angular acceleration y [rad/s^2], Referemce angular acceleration z [rad/s^2], omega x [rad/s], omega y [rad/s], omega z [rad/s], tau_baseline x [Nm], tau_baseline y [Nm], tau_baseline z [Nm], tau_adaptive x [Nm], tau_adaptive y [Nm], tau_adaptive z [Nm], Control input 1 [N], Control input 2 [N], Control input 3 [N], Control input 4 [N], Thrust Motor 1 [N], Thrust Motor 2 [N], Thrust Motor 3 [N], Thrust Motor 4 [N], Normalized Thrust 1 [-], Normalized Thrust 2 [-], Normalized Thrust 3 [-], Normalized Thrust 4 [-], error in Omega x [rad/s], error in Omega y [rad/s], error in Omega z [rad/s], 
[2024-07-23 13:58:31.253573] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [8570] , 22.2516, 1374, 0, 0, -8.5375, -8.61175, -0.450833, -4.85287, -0.671243, -0.700771, -0.78034, -0.800579, -0.3, -0.3, -0.3, -0.3, 2.61956e-05, 4.80855e-05, 0, 0, 0, 0, 0.00463153, -0.0188929, 0.00235406, -0.0269885, -0.0364674, -0.0286413, 0.0498129, 0, 0, -0.019355, 0, 0, 0.111865, 0, 0, -0.388012, 0, 0, -0.0264701, 0, 0, 0.12313, 0, 0, 0.12313, -0.0188929, 0.00235406, -0.00763351, -0.0364674, -0.0286413, -0.062052, -0.209203, -0.0497715, 0.486542, 0, 0, 0.00711512, 0, 0, 0.00852773, 0, 0, -0.730622, 2.0913, 0.611812, -20.6958, 0, 0, 0, 3.40455, 1.31122, -20.4879, 0.0630504, -0.164669, 0, 0.401975, 0.0737892, 0, -0.0327543, 0.0641078, -0.0132993, -0.0327543, 0.0641078, -0.0132993, 0.00612448, 1.63905, -0.00612448, 0.127651, -0.232557, 0.231987, -0.0958047, 0.228777, -0.0132993, -0.51029, 0.619279, -0.637481, -0.274324, -0.306346, 0.231987, 0.41204, 0.0508291, 0.00702316, -0.228613, -0.249293, -0.00912368, -0.0122646, 0.0114384, 0.0231823, 0.183427, -0.198464, -0.00210052, 1.10411, 2.39754, -0.0213958, 0.112789, -0.240014, 0.223771, 0.0508683, -0.0712972, -0.0864297, 0, 0, 0, 20.8102, 0.0508683, -0.0712972, -0.0864297, 4.6924, 5.28777, 5.34711, 5.48292, 0.362096, 0.393853, 0.396927, 0.403905, -0.0706384, -0.0415498, 0.225871, 
[2024-07-23 13:58:31.263708] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [8575] , 22.2616, 1518, 0, 0, -8.60336, -0.476219, -0.00984575, -0.00581254, -0.697433, -0.731463, 0.00470694, 0.00470596, -0.3, -0.3, -0.0291659, -7.98705e-05, -2.31853e-06, 2.25622e-05, 0, 0, 0, 0, 0.00305458, -0.0191633, 0.00232065, -0.0267276, -0.0512471, -0.00265863, 0.0205243, 0, 0, -0.0182363, 0, 0, 0.107985, 0, 0, -0.382702, 0, 0, -0.0252569, 0, 0, 0.119352, 0, 0, 0.119352, -0.0191633, 0.00232065, -0.00849123, -0.0512471, -0.00265863, -0.0874605, -0.209392, -0.0497479, 0.486465, 0, 0, 0.00702056, 0, 0, 0.00859889, 0, 0, -0.646138, 2.37558, 0.131589, -20.0023, 0, 0, 0, 3.61828, 0.819992, -19.7987, 0.0407191, -0.180759, 0, 0.336954, 0.159299, 0, -0.0334047, 0.0624817, -0.0112424, -0.0334047, 0.0624817, -0.0112424, 0.00509919, 1.63767, -0.00509919, -0.114094, -0.177407, 0.202884, -0.0741238, 0.24324, -0.0112424, -0.511248, 0.621567, -0.637614, -0.451048, -0.336706, 0.202884, 0.345082, 0.134979, 0.00982893, -0.150614, -0.309467, -0.0121434, -0.0145507, 0.00894545, 0.0230911, 0.194469, -0.174489, -0.00231448, 1.92719, 4.34124, 0.0476032, -0.126762, -0.184071, 0.19645, 0.119719, -0.0494567, -0.0752361, 0, 0, 0, 20.1433, 0.119719, -0.0494567, -0.0752361, 4.45368, 5.24808, 5.36437, 5.07718, 0.34887, 0.391787, 0.397819, 0.382813, -0.321231, -0.00958234, 0.198765, 
[2024-07-23 13:58:31.273808] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [8579] , 22.2716, 1595, 0, 0, -8.60336, -0.476219, -0.00984575, -0.00581254, -0.697433, -0.731463, 0.00470694, 0.00470596, -0.3, -0.3, -0.0291659, -7.98705e-05, -2.31853e-06, 2.25622e-05, 0, 0, 0, 0, 0.00305458, -0.0191633, 0.00232065, -0.0267276, -0.0512471, -0.00265863, 0.0205243, 0, 0, -0.0171565, 0, 0, 0.104158, 0, 0, -0.37739, 0, 0, -0.0240841, 0, 0, 0.115631, 0, 0, 0.115631, -0.0191633, 0.00232065, -0.00957108, -0.0512471, -0.00265863, -0.0836335, -0.209583, -0.0497247, 0.48638, 0, 0, 0.00692761, 0, 0, 0.00866909, 0, 0, -0.566607, 2.37625, 0.131508, -20.0122, 0, 0, 0, 3.61957, 0.820246, -19.8085, 0.0407117, -0.180734, 0, -0.102868, -0.0860006, 0, -0.0334047, 0.0624817, -0.0112424, -0.0334047, 0.0624817, -0.0112424, 0.00509919, 1.63767, -0.00509919, -0.114094, -0.177407, 0.202884, -0.0741164, 0.243216, -0.0112424, -0.511989, 0.624, -0.637727, -0.0112261, -0.0914067, 0.202884, -0.0947378, -0.11019, 0.001637, 0.308478, -0.0208863, -0.00347545, -0.0160569, 0.00585078, 0.0229696, 0.21374, -0.131076, -0.00183845, -2.491, 1.77348, 0.0322125, -0.126762, -0.184071, 0.19645, 0.0866543, -0.0555475, -0.0752928, 0, 0, 0, 20.1532, 0.0866543, -0.0555475, -0.0752928, 4.51509, 5.19135, 5.27669, 5.17009, 0.3523, 0.388823, 0.393277, 0.387709, -0.340503, -0.0529947, 0.198289, 
[2024-07-23 13:58:31.283558] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [8583] , 22.2816, 1369, 0, 0, -8.60238, -0.47883, -4.84578, -0.352697, -0.697041, -0.726401, -0.79949, 0.00471236, -0.3, -0.3, -0.3, 0.04299, 1.85853e-06, 2.84786e-05, 0, 0, 0, 0, 0.00359348, -0.0196326, 0.00219293, -0.026399, -0.053126, -0.0136392, 0.0241884, 0, 0, -0.0161149, 0, 0, 0.100384, 0, 0, -0.371844, 0, 0, -0.022945, 0, 0, 0.11195, 0, 0, 0.11195, -0.0196326, 0.00219293, -0.010284, -0.053126, -0.0136392, -0.0761954, -0.209775, -0.0497015, 0.486285, 0, 0, 0.00683005, 0, 0, 0.00873837, 0, 0, -0.491484, 2.42866, 0.339983, -20.1352, 0, 0, 0, 3.61387, 1.00371, -19.9343, 0.049503, -0.179342, 0, -0.280049, -0.179776, 0, -0.0325321, 0.0592136, -0.00610052, -0.0325321, 0.0592136, -0.00610052, 0.00256849, 1.63436, -0.00256849, 0.110005, -0.163905, 0.153793, -0.0820351, 0.238555, -0.00610052, -0.51273, 0.626432, -0.637839, 0.390053, 0.0158707, 0.153793, -0.27118, -0.2035, -0.0014043, 0.46001, 0.0901589, -0.000112025, -0.0129721, 0.00564192, 0.0229349, 0.18883, -0.113342, -0.00151632, -4.04369, 1.05969, 0.0801913, 0.100903, -0.168812, 0.148111, 0.0388102, -0.0522339, -0.0571292, 0, 0, 0, 20.284, 0.0388102, -0.0522339, -0.0571292, 4.709, 5.15215, 5.16518, 5.25771, 0.363005, 0.386766, 0.387451, 0.392289, -0.087927, -0.0554706, 0.149627, 
[2024-07-23 13:58:31.293646] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [8587] , 22.2916, 1418, 0, 0, -8.60238, -0.47883, -4.84578, -0.352697, -0.697041, -0.726401, -0.79949, 0.00471236, -0.3, -0.3, -0.3, 0.04299, 1.85853e-06, 2.84786e-05, 0, 0, 0, 0, 0.00359348, -0.0196326, 0.00219293, -0.026399, -0.053126, -0.0136392, 0.0241884, 0, 0, -0.0151111, 0, 0, 0.0966654, 0, 0, -0.366224, 0, 0, -0.0218429, 0, 0, 0.108322, 0, 0, 0.108322, -0.0196326, 0.00219293, -0.0112879, -0.053126, -0.0136392, -0.072477, -0.209971, -0.0496796, 0.486182, 0, 0, 0.00673183, 0, 0, 0.00880667, 0, 0, -0.420925, 2.42935, 0.339906, -20.1469, 0, 0, 0, 3.61525, 1.00402, -19.9459, 0.0494896, -0.179306, 0, -0.17254, -0.169997, 0, -0.0325321, 0.0592136, -0.00610052, -0.0325321, 0.0592136, -0.00610052, 0.00256849, 1.63436, -0.00256849, 0.110005, -0.163905, 0.153793, -0.0820217, 0.23852, -0.00610052, -0.51355, 0.628817, -0.6379, 0.282544, 0.00609124, 0.153793, -0.163669, -0.193731, -0.00108589, 0.312063, 0.0909867, 0.000371481, -0.008372, 0.00654351, 0.0229338, 0.148393, -0.102745, -0.000714412, -4.05893, 0.0661941, 0.0461447, 0.100903, -0.168812, 0.148111, -0.000231173, -0.0706163, -0.0571953, 0, 0, 0, 20.2957, -0.000231173, -0.0706163, -0.0571953, 4.7528, 5.11386, 5.03295, 5.3961, 0.365397, 0.38475, 0.380468, 0.399454, -0.0474901, -0.0660675, 0.148825, 
[2024-07-23 13:58:31.303567] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [8591] , 22.3016, 1375, 0, 0, -8.59768, -0.472573, -0.449206, -0.357696, -0.69517, -0.738522, -0.783451, 0.00471837, -0.3, -0.3, -0.3, 0.0426529, 6.21287e-06, 2.24783e-05, 0, 0, 0, 0, 0.00305018, -0.0202144, 0.00197853, -0.0261566, -0.0474459, -0.0221469, 0.0175664, 0, 0, -0.0141444, 0, 0, 0.0930032, 0, 0, -0.360558, 0, 0, -0.0207784, 0, 0, 0.10475, 0, 0, 0.10475, -0.0202144, 0.00197853, -0.0120122, -0.0474459, -0.0221469, -0.0754368, -0.210168, -0.0496576, 0.486069, 0, 0, 0.00663401, 0, 0, 0.00887399, 0, 0, -0.35487, 2.34576, 0.506011, -20.0133, 0, 0, 0, 3.44381, 1.11718, -19.8288, 0.0554531, -0.171961, 0, -0.0978445, -0.13793, 0, -0.030611, 0.0551126, -0.00160079, -0.030611, 0.0551126, -0.00160079, 0, 1.63001, 0, 0.313992, -0.208944, 0.22847, -0.0860641, 0.227074, -0.00160079, -0.514371, 0.631203, -0.637961, 0.411836, -0.0710137, 0.22847, -0.0885813, -0.160658, 0.000210878, 0.196385, 0.0585749, -0.000463843, -0.00525137, 0.00745337, 0.0229375, 0.107804, -0.102083, -0.000252965, -4.6239, -0.917645, 0.0311618, 0.301407, -0.215828, 0.221621, -0.0783606, -0.0861929, -0.0974478, 0, 0, 0, 20.1567, -0.0783606, -0.0861929, -0.0974478, 4.75562, 4.84362, 4.88074, 5.67669, 0.36555, 0.370324, 0.372327, 0.413726, 0.193603, -0.113745, 0.221874, 
[2024-07-23 13:58:31.313705] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [8596] , 22.3116, 1518, 0, 0, -8.54535, -8.6582, -0.454392, -4.81417, -0.674362, -0.719274, -0.773524, -0.794621, -0.3, -0.3, -0.3, -0.3, 2.24926e-05, 3.39121e-05, 0, 0, 0, 0, 0.00301872, -0.0205952, 0.00181317, -0.0259544, -0.0325485, -0.0295059, 0.0329958, 0, 0, -0.0132144, 0, 0, 0.0893976, 0, 0, -0.354741, 0, 0, -0.0197479, 0, 0, 0.101227, 0, 0, 0.101227, -0.0205952, 0.00181317, -0.01274, -0.0325485, -0.0295059, -0.0564018, -0.21037, -0.0496379, 0.485949, 0, 0, 0.00653349, 0, 0, 0.00894033, 0, 0, -0.293005, 2.08413, 0.648887, -20.4197, 0, 0, 0, 3.16465, 1.22943, -20.2534, 0.0599026, -0.154999, 0, 0.0460918, 0.0157677, 0, -0.0286428, 0.0530842, 6.61184e-07, -0.0286428, 0.0530842, 6.61184e-07, 0, 1.62761, 0, 0.0697303, -0.23492, 0.168895, -0.0885454, 0.208083, 6.61184e-07, -0.515231, 0.633473, -0.637977, 0.0236385, -0.250688, 0.168895, 0.0555934, -0.00532079, 0.00494626, 0.00597178, -0.105938, -0.00488761, -0.00328751, 0.00803912, 0.0229328, 0.0615652, -0.111259, 5.86523e-05, -2.79889, 0.129399, -0.0350282, 0.0607688, -0.239654, 0.16186, -0.0319497, -0.0796873, -0.071225, 0, 0, 0, 20.536, -0.0319497, -0.0796873, -0.071225, 4.82677, 5.09106, 5.03262, 5.58556, 0.369413, 0.383547, 0.38045, 0.409127, -0.000796357, -0.128395, 0.161802, 
[2024-07-23 13:58:31.323852] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [8600] , 22.3216, 1598, 0, 0, -8.54535, -8.6582, -0.454392, -4.81417, -0.674362, -0.719274, -0.773524, -0.794621, -0.3, -0.3, -0.3, -0.3, 2.24926e-05, 3.39121e-05, 0, 0, 0, 0, 0.00301872, -0.0205952, 0.00181317, -0.0259544, -0.0325485, -0.0295059, 0.0329958, 0, 0, -0.0123204, 0, 0, 0.0858502, 0, 0, -0.348902, 0, 0, -0.0187546, 0, 0, 0.0977646, 0, 0, 0.0977646, -0.0205952, 0.00181317, -0.0136339, -0.0325485, -0.0295059, -0.0528544, -0.210576, -0.0496197, 0.485821, 0, 0, 0.00643417, 0, 0, 0.00900566, 0, 0, -0.235445, 2.08486, 0.648824, -20.434, 0, 0, 0, 3.16614, 1.22977, -20.2677, 0.0598776, -0.154963, 0, 0.173242, 0.352267, 0, -0.0286428, 0.0530842, 6.61184e-07, -0.0286428, 0.0530842, 6.61184e-07, 0, 1.62761, 0, 0.0697303, -0.23492, 0.168895, -0.0885204, 0.208047, 6.61184e-07, -0.516117, 0.635554, -0.637977, -0.103512, -0.587187, 0.168895, 0.182745, 0.331036, 0.0145831, -0.149168, -0.441001, -0.0148747, -0.0032278, 0.00697974, 0.022884, 0.0335763, -0.109965, -0.000291629, -0.334838, 3.88458, -0.0461214, 0.0607688, -0.239654, 0.16186, 0.00598766, -0.0524682, -0.0711615, 0, 0, 0, 20.5504, 0.00598766, -0.0524682, -0.0711615, 4.81462, 5.11071, 5.19153, 5.43352, 0.368755, 0.384584, 0.388832, 0.401376, 0.0271925, -0.129689, 0.162152, 
[2024-07-23 13:58:31.333589] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [8604] , 22.3316, 1380, 0, 0, -8.58509, -0.469456, -0.350374, -0.00875991, -0.690164, -0.744545, 0.00471021, 0.00470662, -0.3, -0.3, 0.0431466, -0.02922, -1.10249e-06, 1.80189e-05, 0, 0, 0, 0, 0.00241736, -0.021646, 0.00160202, -0.025727, -0.0458826, -0.00504198, 0.016933, 0, 0, -0.0114619, 0, 0, 0.0823611, 0, 0, -0.342873, 0, 0, -0.0177926, 0, 0, 0.0943465, 0, 0, 0.0943465, -0.021646, 0.00160202, -0.0142651, -0.0458826, -0.00504198, -0.0654282, -0.210782, -0.0496016, 0.485685, 0, 0, 0.0063307, 0, 0, 0.00907, 0, 0, -0.181755, 2.37054, 0.203835, -20.0696, 0, 0, 0, 3.32836, 0.63976, -19.9239, 0.0316606, -0.165525, 0, 0.201069, 0.444542, 0, -0.0225355, 0.0478232, 0.00556557, -0.0225355, 0.0478232, 0.00556557, -0.00305228, 1.62117, 0.00305228, 0.109765, -0.267302, 0.132979, -0.0541962, 0.213348, 0.00556557, -0.517002, 0.637635, -0.637977, -0.0913045, -0.711844, 0.132979, 0.207518, 0.422889, 0.0145197, -0.17729, -0.494009, -0.0152726, -0.00471948, 0.00256972, 0.0227352, 0.0302279, -0.0711194, -0.000752843, 1.51876, 5.25148, -0.0428831, 0.103408, -0.270227, 0.12677, 0.0309519, -0.0281162, -0.0599408, 0, 0, 0, 20.2102, 0.0309519, -0.0281162, -0.0599408, 4.7632, 5.04719, 5.19771, 5.20207, 0.365963, 0.381224, 0.389156, 0.389384, 0.0731796, -0.199108, 0.127523, 
[2024-07-23 13:58:31.343731] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [8609] , 22.3416, 1513, 0, 0, -8.58509, -0.469456, -0.350374, -0.00875991, -0.690164, -0.744545, 0.00471021, 0.00470662, -0.3, -0.3, 0.0431466, -0.02922, -1.10249e-06, 1.80189e-05, 0, 0, 0, 0, 0.00241736, -0.021646, 0.00160202, -0.025727, -0.0458826, -0.00504198, 0.016933, 0, 0, -0.0106383, 0, 0, 0.0789324, 0, 0, -0.336807, 0, 0, -0.016866, 0, 0, 0.0909894, 0, 0, 0.0909894, -0.021646, 0.00160202, -0.0150887, -0.0458826, -0.00504198, -0.0619995, -0.210998, -0.0495856, 0.485542, 0, 0, 0.00622774, 0, 0, 0.00913331, 0, 0, -0.132084, 2.3713, 0.203779, -20.0853, 0, 0, 0, 3.32987, 0.640052, -19.9396, 0.0316505, -0.165471, 0, -0.270329, 0.24503, 0, -0.0225355, 0.0478232, 0.00556557, -0.0225355, 0.0478232, 0.00556557, -0.00305228, 1.62117, 0.00305228, 0.109765, -0.267302, 0.132979, -0.0541861, 0.213294, 0.00556557, -0.517544, 0.639768, -0.637921, 0.380094, -0.512332, 0.132979, -0.26388, 0.223425, 0.0100235, 0.309295, -0.24203, -0.0112052, -0.00649238, -0.00237036, 0.0225825, 0.0454155, -0.0186046, -0.00118167, -2.593, 4.19585, 0.0152918, 0.103408, -0.270227, 0.12677, 0.0127653, -0.00867749, -0.0599777, 0, 0, 0, 20.2258, 0.0127653, -0.00867749, -0.0599777, 4.85794, 4.9601, 5.21048, 5.19731, 0.371098, 0.376585, 0.389824, 0.389135, 0.057992, -0.251622, 0.127952, 
[2024-07-23 13:58:31.353808] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [8613] , 22.3516, 1545, 0, 0, -8.60644, -0.473124, -0.354582, -0.0106715, -0.69866, -0.737457, 0.00471441, 0.0047072, -0.3, -0.3, 0.0428629, -0.0291247, -1.31736e-07, 1.72591e-05, 0, 0, 0, 0, 0.00227001, -0.0224108, 0.00147124, -0.0256779, -0.0449621, -0.00735681, 0.013939, 0, 0, -0.00984898, 0, 0, 0.0755643, 0, 0, -0.330662, 0, 0, -0.015973, 0, 0, 0.0876897, 0, 0, 0.0876897, -0.0224108, 0.00147124, -0.0158289, -0.0449621, -0.00735681, -0.0616253, -0.211215, -0.0495696, 0.485392, 0, 0, 0.00612404, 0, 0, 0.00919559, 0, 0, -0.0862333, 2.38258, 0.251822, -20.0314, 0, 0, 0, 3.27935, 0.546033, -19.8984, 0.0270693, -0.163337, 0, -0.434654, 0.118901, 0, -0.01595, 0.0447858, 0.00974228, -0.01595, 0.0447858, 0.00974228, -0.00504976, 1.61694, 0.00504976, 0.270136, -0.175348, 0.161482, -0.0430193, 0.208123, 0.00974228, -0.518086, 0.641901, -0.637866, 0.70479, -0.29425, 0.161482, -0.429188, 0.097833, 0.00646435, 0.448674, -0.0744791, -0.00749311, -0.00339942, -0.00479066, 0.0224704, 0.0194855, 0.0233539, -0.00102876, -3.15184, 3.69115, 0.0208867, 0.262907, -0.177899, 0.158502, -0.00856049, 0.00160727, -0.0780386, 0, 0, 0, 20.1742, -0.00856049, 0.00160727, -0.0780386, 4.87516, 4.82825, 5.22016, 5.25059, 0.372026, 0.369493, 0.39033, 0.391918, 0.243421, -0.201253, 0.159531, 
[2024-07-23 13:58:31.363708] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [8617] , 22.3616, 1526, 0, 0, -8.60644, -0.473124, -0.354582, -0.0106715, -0.69866, -0.737457, 0.00471441, 0.0047072, -0.3, -0.3, 0.0428629, -0.0291247, -1.31736e-07, 1.72591e-05, 0, 0, 0, 0, 0.00227001, -0.0224108, 0.00147124, -0.0256779, -0.0449621, -0.00735681, 0.013939, 0, 0, -0.00909334, 0, 0, 0.0722577, 0, 0, -0.324438, 0, 0, -0.015113, 0, 0, 0.0844482, 0, 0, 0.0844482, -0.0224108, 0.00147124, -0.0165845, -0.0449621, -0.00735681, -0.0583187, -0.211439, -0.0495548, 0.485233, 0, 0, 0.00601964, 0, 0, 0.00925683, 0, 0, -0.0440821, 2.38336, 0.25177, -20.0483, 0, 0, 0, 3.28089, 0.546243, -19.9152, 0.027057, -0.163276, 0, -0.510712, 0.0785269, 0, -0.01595, 0.0447858, 0.00974228, -0.01595, 0.0447858, 0.00974228, -0.00504976, 1.61694, 0.00504976, 0.270136, -0.175348, 0.161482, -0.043007, 0.208062, 0.00974228, -0.518516, 0.643982, -0.637768, 0.780848, -0.253875, 0.161482, -0.505246, 0.0574618, 0.0058196, 0.493213, 0.00280361, -0.00663949, 0.00108732, -0.00553545, 0.0223955, -0.0120329, 0.0602654, -0.000819889, -5.17716, 2.46297, 0.0253181, 0.262907, -0.177899, 0.158502, -0.0662201, -0.00817458, -0.0781419, 0, 0, 0, 20.191, -0.0662201, -0.00817458, -0.0781419, 4.98428, 4.72707, 5.06933, 5.41037, 0.377877, 0.363993, 0.382397, 0.400188, 0.27494, -0.238164, 0.159322, 
[2024-07-23 13:58:31.373588] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [8621] , 22.3716, 1389, 0, 0, -8.57794, -8.66538, -0.447265, -0.356803, -0.687319, -0.722138, -0.787161, 0.00471716, -0.3, -0.3, -0.3, 0.0427131, 1.77104e-05, 3.8594e-05, 0, 0, 0, 0, 0.00304668, -0.0231918, 0.00135584, -0.0256245, -0.0417251, -0.0248205, 0.0262608, 0, 0, -0.00837076, 0, 0, 0.0690133, 0, 0, -0.31812, 0, 0, -0.0142846, 0, 0, 0.0812628, 0, 0, 0.0812628, -0.0231918, 0.00135584, -0.0172537, -0.0417251, -0.0248205, -0.0427525, -0.211663, -0.0495401, 0.485067, 0, 0, 0.00591381, 0, 0, 0.00931702, 0, 0, -0.00547139, 2.35232, 0.57992, -20.3722, 0, 0, 0, 3.22064, 0.735813, -20.248, 0.0358735, -0.157739, 0, -0.46266, 0.049164, 0, -0.00924472, 0.0423714, 0.0132947, -0.00924472, 0.0423714, 0.0132947, -0.00674528, 1.61364, 0.00674528, 0.486767, -0.179832, 0.169754, -0.0451182, 0.20011, 0.0132947, -0.518946, 0.646063, -0.637671, 0.949427, -0.228996, 0.169754, -0.456988, 0.028847, 0.00509803, 0.393183, 0.0560481, -0.00566474, 0.00601945, -0.00550742, 0.0223291, -0.0638045, 0.0848951, -0.000566708, -5.92408, 0.509052, -0.00421197, 0.479576, -0.181392, 0.167932, -0.150854, -0.0336949, -0.0857108, 0, 0, 0, 20.5157, -0.150854, -0.0336949, -0.0857108, 5.17256, 4.6639, 4.91252, 5.76673, 0.387838, 0.360533, 0.374036, 0.418238, 0.543381, -0.266287, 0.168499, 
[2024-07-23 13:58:31.383626] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [8625] , 22.3816, 1426, 0, 0, -8.58677, -0.476577, -0.445034, -0.349602, -0.690832, -0.73077, -0.791418, 0.00470958, -0.3, -0.3, -0.3, 0.0431986, 7.94657e-07, 1.32285e-05, 0, 0, 0, 0, 0.00182026, -0.0236057, 0.0013109, -0.0255281, -0.0372813, -0.0104695, 0.0179097, 0, 0, -0.00768063, 0, 0, 0.0658321, 0, 0, -0.311723, 0, 0, -0.0134877, 0, 0, 0.0781358, 0, 0, 0.0781358, -0.0236057, 0.0013109, -0.0178475, -0.0372813, -0.0104695, -0.0479225, -0.211895, -0.0495266, 0.484895, 0, 0, 0.00580704, 0, 0, 0.00937616, 0, 0, 0.0296969, 2.28571, 0.315731, -20.1913, 0, 0, 0, 3.11415, 0.437155, -20.0779, 0.0215123, -0.153877, 0, -0.226428, 0.116983, 0, -0.00775527, 0.0409143, 0.0149904, -0.00775527, 0.0409143, 0.0149904, -0.00757454, 1.61204, 0.00757454, 0.193905, -0.166612, 0.18444, -0.0292676, 0.194791, 0.0149904, -0.519397, 0.648064, -0.637538, 0.420333, -0.283596, 0.18444, -0.222172, 0.0971437, 0.00555001, 0.0991267, -0.00715807, -0.00615884, 0.00995128, -0.00494694, 0.0222725, -0.123045, 0.0899856, -0.000608828, -3.80207, -0.155429, -0.0210865, 0.186361, -0.168036, 0.182988, -0.1233, -0.0541072, -0.0951771, 0, 0, 0, 20.3227, -0.1233, -0.0541072, -0.0951771, 4.98648, 4.70695, 4.89744, 5.73185, 0.377994, 0.362893, 0.373225, 0.416494, 0.309406, -0.258022, 0.183596, 
