[2025-02-03 14:05:23.182870] [0x0000007fa9c7c010] [MocapTag] [0x000015aa] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 14:05:46.208574] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8878] , 23.206, 0.00279541, -0.198838, -1.11901, -0.999042, -0.00170811, 0.00197187, -0.0436786, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.211252] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8880] , 23.206, 0.00327223, -0.198799, -1.11908, -0.999029, -0.00157654, 0.000187853, -0.0440207, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.214204] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8881] , 23.206, 0.00327223, -0.198799, -1.11908, -0.999029, -0.00157654, 0.000187853, -0.0440207, 0.0476815, 0.00393108, -0.00684858, -0.0418663, -0.355422, -0.0678174, 
[2025-02-03 14:05:46.216927] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8882] , 23.216, 0.00327223, -0.198799, -1.11908, -0.999029, -0.00157654, 0.000187853, -0.0440207, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.219607] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8884] , 23.216, 0.00327223, -0.198799, -1.11908, -0.999029, -0.00157654, 0.000187853, -0.0440207, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.223985] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8885] , 23.216, 0.00352563, -0.199177, -1.11898, -0.999032, -0.00152032, 1.6283e-05, -0.0439677, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.228859] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8887] , 23.226, 0.00352563, -0.199177, -1.11898, -0.999032, -0.00152032, 1.6283e-05, -0.0439677, 0.0253405, -0.0377894, 0.0103078, 0, 0, 0, 
[2025-02-03 14:05:46.229585] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8888] , 23.226, 0.00352563, -0.199177, -1.11898, -0.999032, -0.00152032, 1.6283e-05, -0.0439677, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.232231] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8889] , 23.226, 0.00353786, -0.199348, -1.11889, -0.999061, -0.00125064, -0.000762292, -0.0433119, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.235202] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8890] , 23.226, 0.00353786, -0.199348, -1.11889, -0.999061, -0.00125064, -0.000762292, -0.0433119, 0, -0.0171293, 0.00856035, -0.060606, -0.153033, 0.131482, 
[2025-02-03 14:05:46.237879] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8891] , 23.236, 0.00353786, -0.199348, -1.11889, -0.999061, -0.00125064, -0.000762292, -0.0433119, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.241376] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8893] , 23.236, 0.00353786, -0.199348, -1.11889, -0.999061, -0.00125064, -0.000762292, -0.0433119, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.245008] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8894] , 23.236, 0.00407837, -0.199522, -1.11899, -0.999034, -0.000633187, -0.000548171, -0.0439447, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.246989] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8895] , 23.246, 0.00407837, -0.199522, -1.11899, -0.999034, -0.000633187, -0.000548171, -0.0439447, 0.0540505, -0.0173733, -0.0100049, -0.121593, 0.0480553, -0.12681, 
[2025-02-03 14:05:46.249598] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8897] , 23.246, 0.00407837, -0.199522, -1.11899, -0.999034, -0.000633187, -0.000548171, -0.0439447, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.252266] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8898] , 23.246, 0.00405886, -0.199695, -1.11895, -0.999056, 0.000168051, 1.88065e-05, -0.0434494, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.257135] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8899] , 23.256, 0.00405886, -0.199695, -1.11895, -0.999056, 0.000168051, 1.88065e-05, -0.0434494, 0, -0.0172598, 0.00383405, 628.163, 0.120311, 0.099089, 
[2025-02-03 14:05:46.261012] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8901] , 23.256, 0.00405886, -0.199695, -1.11895, -0.999056, 0.000168051, 1.88065e-05, -0.0434494, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.262493] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8902] , 23.256, 0.00427523, -0.200169, -1.11959, -0.999026, 0.000308739, -0.00232374, -0.0440684, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.265430] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8903] , 23.256, 0.00427523, -0.200169, -1.11959, -0.999026, 0.000308739, -0.00232374, -0.0440684, 0.0216366, -0.047413, -0.0643206, -0.0487566, -0.466794, -0.124126, 
[2025-02-03 14:05:46.268086] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8904] , 23.266, 0.00427523, -0.200169, -1.11959, -0.999026, 0.000308739, -0.00232374, -0.0440684, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.272600] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8906] , 23.266, 0.00473815, -0.200602, -1.11969, -0.999058, -0.00134678, 0.000273431, -0.0433813, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.275440] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8907] , 23.266, 0.00473815, -0.200602, -1.11969, -0.999058, -0.00134678, 0.000273431, -0.0433813, 0.0462924, -0.0433844, -0.00940091, -627.965, 0.504526, 0.137692, 
[2025-02-03 14:05:46.280084] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8909] , 23.276, 0.00473815, -0.200602, -1.11969, -0.999058, -0.00134678, 0.000273431, -0.0433813, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.280768] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8910] , 23.276, 0.00508777, -0.200566, -1.11929, -0.999053, -0.000282062, -0.00150576, -0.0434787, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.283518] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8911] , 23.276, 0.00508777, -0.200566, -1.11929, -0.999053, -0.000282062, -0.00150576, -0.0434787, 0.0349619, 0.00365873, 0.0397586, -0.228214, -0.34627, 0, 
[2025-02-03 14:05:46.288171] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8912] , 23.286, 0.00508777, -0.200566, -1.11929, -0.999053, -0.000282062, -0.00150576, -0.0434787, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.290758] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8914] , 23.286, 0.0055217, -0.200761, -1.119, -0.999036, 6.5743e-05, -0.00174208, -0.0438581, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.293445] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8915] , 23.286, 0.0055217, -0.200761, -1.119, -0.999036, 6.5743e-05, -0.00174208, -0.0438581, 0.0433926, -0.0195228, 0.0288724, 628.247, -0.044184, -0.0760607, 
[2025-02-03 14:05:46.296106] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8916] , 23.286, 0.0055217, -0.200761, -1.119, -0.999036, 6.5743e-05, -0.00174208, -0.0438581, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.298797] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8918] , 23.296, 0.0055217, -0.200761, -1.119, -0.999036, 6.5743e-05, -0.00174208, -0.0438581, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.303090] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8919] , 23.296, 0.00551222, -0.201059, -1.11917, -0.999061, 0.000150267, -0.000263955, -0.0433216, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.305396] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8920] , 23.296, 0.00551222, -0.201059, -1.11917, -0.999061, 0.000150267, -0.000263955, -0.0433216, 0, -0.0297853, -0.0167612, 0, 0.296065, 0.107457, 
[2025-02-03 14:05:46.308243] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8921] , 23.306, 0.00551222, -0.201059, -1.11917, -0.999061, 0.000150267, -0.000263955, -0.0433216, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.310984] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8923] , 23.306, 0.00607068, -0.201245, -1.11901, -0.999032, -5.54967e-05, -0.00118653, -0.0439615, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.313563] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8924] , 23.306, 0.00607068, -0.201245, -1.11901, -0.999032, -5.54967e-05, -0.00118653, -0.0439615, 0.0558457, -0.0186135, 0.0161155, -628.286, -0.186125, -0.128097, 
[2025-02-03 14:05:46.317245] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8925] , 23.316, 0.00607068, -0.201245, -1.11901, -0.999032, -5.54967e-05, -0.00118653, -0.0439615, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.321104] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8927] , 23.316, 0.00607068, -0.201245, -1.11901, -0.999032, -5.54967e-05, -0.00118653, -0.0439615, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.323706] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8928] , 23.316, 0.00626047, -0.201473, -1.1189, -0.999048, -0.000456522, -0.00138789, -0.0435956, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.326692] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8929] , 23.326, 0.00626047, -0.201473, -1.1189, -0.999048, -0.000456522, -0.00138789, -0.0435956, 0.0189786, -0.0227489, 0.0108451, 0.0784636, -0.0437293, 0.0733487, 
[2025-02-03 14:05:46.329435] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8931] , 23.326, 0.00626047, -0.201473, -1.1189, -0.999048, -0.000456522, -0.00138789, -0.0435956, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.332129] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8932] , 23.326, 0.00681358, -0.201672, -1.11876, -0.999043, -0.00112041, -0.00174228, -0.0436878, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.338671] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8933] , 23.336, 0.00681358, -0.201672, -1.11876, -0.999043, -0.00112041, -0.00174228, -0.0436878, 0.0553114, -0.0199758, 0.0142699, 0.129533, -0.0766188, 0, 
[2025-02-03 14:05:46.339672] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8935] , 23.336, 0.00681358, -0.201672, -1.11876, -0.999043, -0.00112041, -0.00174228, -0.0436878, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.342211] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8936] , 23.336, 0.00721457, -0.201821, -1.11882, -0.999015, -0.000740657, -0.00218888, -0.0443042, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.347282] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8937] , 23.346, 0.00721457, -0.201821, -1.11882, -0.999015, -0.000740657, -0.00218888, -0.0443042, 0.0400989, -0.0148847, -0.00630089, -0.080061, -0.0859964, -0.123482, 
[2025-02-03 14:05:46.347938] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8938] , 23.346, 0.00721457, -0.201821, -1.11882, -0.999015, -0.000740657, -0.00218888, -0.0443042, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.352937] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8940] , 23.346, 0.00731988, -0.202079, -1.11871, -0.99903, -0.0015045, -0.00138553, -0.0439907, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.355985] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8941] , 23.346, 0.00731988, -0.202079, -1.11871, -0.99903, -0.0015045, -0.00138553, -0.0439907, 0.0105308, -0.0257523, 0.011246, 0.159836, 0.153835, 0.0628956, 
[2025-02-03 14:05:46.358466] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8942] , 23.356, 0.00731988, -0.202079, -1.11871, -0.99903, -0.0015045, -0.00138553, -0.0439907, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.361120] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8944] , 23.356, 0.00805619, -0.202196, -1.11851, -0.998988, -0.00213803, -0.00257888, -0.0448605, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.363960] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8945] , 23.356, 0.00805619, -0.202196, -1.11851, -0.998988, -0.00213803, -0.00257888, -0.0448605, 0.0736317, -0.011709, 0.0197753, 0.115609, -0.244364, -0.173517, 
[2025-02-03 14:05:46.368579] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8946] , 23.366, 0.00805619, -0.202196, -1.11851, -0.998988, -0.00213803, -0.00257888, -0.0448605, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.371231] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8948] , 23.366, 0.00811133, -0.202499, -1.11831, -0.999018, -0.00311282, -0.00301637, -0.0441032, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.374143] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8949] , 23.366, 0.00811133, -0.202499, -1.11831, -0.999018, -0.00311282, -0.00301637, -0.0441032, 0.0055134, -0.0303633, 0.0196999, 0.191331, -0.0957048, 0.152373, 
[2025-02-03 14:05:46.376792] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8950] , 23.376, 0.00811133, -0.202499, -1.11831, -0.999018, -0.00311282, -0.00301637, -0.0441032, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.379547] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8952] , 23.376, 0.00811133, -0.202499, -1.11831, -0.999018, -0.00311282, -0.00301637, -0.0441032, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.383259] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8953] , 23.376, 0.00901716, -0.202219, -1.1183, -0.998953, -0.00281629, -0.00246575, -0.0455961, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.385693] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8954] , 23.376, 0.00901716, -0.202219, -1.1183, -0.998953, -0.00281629, -0.00246575, -0.0455961, 0.0905831, 0.0280493, 0, -0.0551701, 0.111826, -0.299325, 
[2025-02-03 14:05:46.389161] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8956] , 23.386, 0.00901716, -0.202219, -1.1183, -0.998953, -0.00281629, -0.00246575, -0.0455961, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.390985] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8957] , 23.386, 0.00884089, -0.202978, -1.11822, -0.998995, -0.00433674, -0.00287738, -0.0445277, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.394010] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8958] , 23.386, 0.00884089, -0.202978, -1.11822, -0.998995, -0.00433674, -0.00287738, -0.0445277, -0.0176269, -0.0759113, 0.00743845, 0.30067, -0.0952049, 0.215013, 
[2025-02-03 14:05:46.398589] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8959] , 23.396, 0.00884089, -0.202978, -1.11822, -0.998995, -0.00433674, -0.00287738, -0.0445277, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.401223] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8961] , 23.396, 0.00942752, -0.202938, -1.11789, -0.998978, -0.00432502, -0.00431422, -0.0447738, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.405444] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8962] , 23.396, 0.00942752, -0.202938, -1.11789, -0.998978, -0.00432502, -0.00431422, -0.0447738, 0.0586628, 0.00402939, 0.0330305, 0, -0.287182, -0.0481665, 
[2025-02-03 14:05:46.406806] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8963] , 23.406, 0.00942752, -0.202938, -1.11789, -0.998978, -0.00432502, -0.00431422, -0.0447738, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.409417] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8965] , 23.406, 0.00942752, -0.202938, -1.11789, -0.998978, -0.00432502, -0.00431422, -0.0447738, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.415480] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8966] , 23.406, 0.00957578, -0.203203, -1.11793, -0.998985, -0.00421769, -0.00372337, -0.0446809, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.417612] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8967] , 23.416, 0.00957578, -0.203203, -1.11793, -0.998985, -0.00421769, -0.00372337, -0.0446809, 0.0148258, -0.0264946, -0.00368635, 0, 0.119089, 0, 
[2025-02-03 14:05:46.420028] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8969] , 23.416, 0.00957578, -0.203203, -1.11793, -0.998985, -0.00421769, -0.00372337, -0.0446809, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.422621] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8970] , 23.416, 0.00994843, -0.203372, -1.11764, -0.998975, -0.00447557, -0.00488684, -0.044776, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.425492] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8971] , 23.416, 0.00994843, -0.203372, -1.11764, -0.998975, -0.00447557, -0.00488684, -0.044776, 0.0372653, -0.0169055, 0.0285232, 0.0410318, -0.234847, 0, 
[2025-02-03 14:05:46.430382] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8973] , 23.426, 0.00994843, -0.203372, -1.11764, -0.998975, -0.00447557, -0.00488684, -0.044776, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.432826] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8974] , 23.426, 0.0103509, -0.203619, -1.11744, -0.998966, -0.00486257, -0.00555089, -0.0448696, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.435554] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8975] , 23.426, 0.0103509, -0.203619, -1.11744, -0.998966, -0.00486257, -0.00555089, -0.0448696, 0.0402432, -0.0247287, 0.0202557, 0.0712872, -0.136228, 0, 
[2025-02-03 14:05:46.438445] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8976] , 23.436, 0.0103509, -0.203619, -1.11744, -0.998966, -0.00486257, -0.00555089, -0.0448696, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.440881] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8978] , 23.436, 0.0107854, -0.203639, -1.11731, -0.998945, -0.00384016, -0.00605341, -0.0453536, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.445522] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8979] , 23.436, 0.0107854, -0.203639, -1.11731, -0.998945, -0.00384016, -0.00605341, -0.0453536, 0.0434538, 0, 0.0132505, -0.209403, -0.0915801, -0.0977635, 
[2025-02-03 14:05:46.449335] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8981] , 23.446, 0.0107854, -0.203639, -1.11731, -0.998945, -0.00384016, -0.00605341, -0.0453536, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.450869] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8982] , 23.446, 0.0109408, -0.203964, -1.11717, -0.998953, -0.00442055, -0.00670005, -0.0450399, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.454003] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8983] , 23.446, 0.0109408, -0.203964, -1.11717, -0.998953, -0.00442055, -0.00670005, -0.0450399, 0.0155416, -0.0325137, 0.0139831, 0.110555, -0.1342, 0.063993, 
[2025-02-03 14:05:46.455936] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8984] , 23.446, 0.0109408, -0.203964, -1.11717, -0.998953, -0.00442055, -0.00670005, -0.0450399, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.459465] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8986] , 23.456, 0.0109408, -0.203964, -1.11717, -0.998953, -0.00442055, -0.00670005, -0.0450399, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.462543] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8987] , 23.456, 0.0116093, -0.203296, -1.1162, -0.998925, -0.0054827, -0.00886432, -0.0451737, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.466382] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8988] , 23.456, 0.0116093, -0.203296, -1.1162, -0.998925, -0.0054827, -0.00886432, -0.0451737, 0.0668513, 0.066733, 0.0970769, 0.192547, -0.442121, 0, 
[2025-02-03 14:05:46.468220] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8989] , 23.466, 0.0116093, -0.203296, -1.1162, -0.998925, -0.0054827, -0.00886432, -0.0451737, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.470621] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8991] , 23.466, 0.0118168, -0.203784, -1.11621, -0.998931, -0.00404586, -0.00743914, -0.0454529, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.473502] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8992] , 23.466, 0.0118168, -0.203784, -1.11621, -0.998931, -0.00404586, -0.00743914, -0.0454529, 0.0207426, -0.0487157, 0, -0.274682, 0.297518, -0.0593357, 
[2025-02-03 14:05:46.478098] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8993] , 23.476, 0.0118168, -0.203784, -1.11621, -0.998931, -0.00404586, -0.00743914, -0.0454529, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.481119] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8995] , 23.476, 0.0124513, -0.203873, -1.11623, -0.998901, -0.00398077, -0.00766664, -0.0460738, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.483591] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8996] , 23.476, 0.0124513, -0.203873, -1.11623, -0.998901, -0.00398077, -0.00766664, -0.0460738, 0.0634584, -0.00894958, 0, 0, -0.045314, -0.124295, 
[2025-02-03 14:05:46.486095] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8997] , 23.476, 0.0124513, -0.203873, -1.11623, -0.998901, -0.00398077, -0.00766664, -0.0460738, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.488733] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [8998] , 23.486, 0.0124513, -0.203873, -1.11623, -0.998901, -0.00398077, -0.00766664, -0.0460738, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.491269] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [9000] , 23.486, 0.0123053, -0.204226, -1.11603, -0.998931, -0.00456635, -0.00816633, -0.0452639, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.494753] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [9001] , 23.486, 0.0123053, -0.204226, -1.11603, -0.998931, -0.00456635, -0.00816633, -0.0452639, -0.0145997, -0.0353488, 0.019713, 0.11375, -0.104549, 0.163423, 
[2025-02-03 14:05:46.497341] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [9002] , 23.496, 0.0123053, -0.204226, -1.11603, -0.998931, -0.00456635, -0.00816633, -0.0452639, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.500228] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [9004] , 23.496, 0.0123053, -0.204226, -1.11603, -0.998931, -0.00456635, -0.00816633, -0.0452639, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.502509] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [9005] , 23.496, 0.0127743, -0.204342, -1.11581, -0.998901, -0.00474225, -0.00939716, -0.045666, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.505262] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [9006] , 23.496, 0.0127743, -0.204342, -1.11581, -0.998901, -0.00474225, -0.00939716, -0.045666, 0.0468986, -0.0115269, 0.0219695, 0, -0.24786, -0.0793479, 
[2025-02-03 14:05:46.509848] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [9008] , 23.506, 0.0127743, -0.204342, -1.11581, -0.998901, -0.00474225, -0.00939716, -0.045666, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.515775] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [9009] , 23.506, 0.0129377, -0.204925, -1.11657, -0.998912, -0.00509303, -0.00806952, -0.0456517, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.516381] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [9010] , 23.516, 0.0129377, -0.204925, -1.11657, -0.998912, -0.00509303, -0.00806952, -0.0456517, 0.0163365, -0.0583527, -0.0765303, 0.0822067, 0.262072, 0, 
[2025-02-03 14:05:46.517977] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [9011] , 23.516, 0.0129377, -0.204925, -1.11657, -0.998912, -0.00509303, -0.00806952, -0.0456517, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.520603] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [9013] , 23.516, 0.0134109, -0.205012, -1.11639, -0.998884, -0.00506329, -0.00936721, -0.0460166, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.525812] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [9014] , 23.516, 0.0134109, -0.205012, -1.11639, -0.998884, -0.00506329, -0.00936721, -0.0460166, 0.0473174, -0.00871151, 0.0182138, 0, -0.259344, -0.0721067, 
[2025-02-03 14:05:46.528812] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [9016] , 23.526, 0.0134109, -0.205012, -1.11639, -0.998884, -0.00506329, -0.00936721, -0.0460166, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.531789] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [9017] , 23.526, 0.0134715, -0.205155, -1.11617, -0.998898, -0.004553, -0.01054, -0.0455101, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:46.534757] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [9018] , 23.526, 0.0134715, -0.205155, -1.11617, -0.998898, -0.004553, -0.01054, -0.0455101, 0.00606364, -0.0142148, 0.0221323, -0.111651, -0.22922, 0.10119, 
